x,p_x,y,p_y,p_yx,pmi_yx,pages,paragraphs,volume
"Buonarroti, Michelagnolo",0.03674540682414698,"Bronzino, Agnolo",0.007874015748031496,0.02380952380952381,1.5963672639934057,[113],['143'],['6']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Urbino, Timoteo da (Timoteo della Vite)",0.004374453193350831,0.013157894736842106,1.5887540798835305,[15],['17'],['4']
"Buonarroti, Michelagnolo",0.03674540682414698,"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,0.1904761904761905,1.5183647519921326,"[242, 223, 201, 245, 244, 175, 177, 236]","['337', '303', '271', '339', '338', '279', '281', '355']","['3', '3', '3', '3', '3', '5', '5', '5']"
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"San Gallo, Giuliano da",0.014873140857392825,0.03947368421052632,1.4081818342417098,"[201, 126, 6]","['271', '210', '8']","['3', '5', '5']"
"Contucci, Andrea (Andrea Sansovino)",0.012248468941382326,Tribolo (Niccolï¿½),0.02712160979877515,0.07142857142857144,1.3970584557699994,[9],['7'],['6']
"Vinci, Leonardo da",0.022747156605424323,"San Gallo, Giuliano da",0.014873140857392825,0.038461538461538464,1.3707071288230468,[196],['258'],['3']
"Vinci, Leonardo da",0.022747156605424323,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,0.038461538461538464,1.2102424566298007,[242],['337'],['3']
"Buonarroti, Michelagnolo",0.03674540682414698,"Vinci, Leonardo da",0.022747156605424323,0.04761904761904762,1.0658525472946259,"[242, 104]","['337', '133']","['3', '3']"
"Urbino, Bramante da",0.015748031496062992,"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,0.05555555555555556,0.9886846867721658,[237],['328'],['3']
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,"San Gallo, Antonio da (the younger)",0.014873140857392825,0.02857142857142857,0.9418638300191725,[198],['310'],['5']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Giocondo, Fra",0.00699912510936133,0.013157894736842106,0.9106821747708929,[126],['210'],['5']
"Buonarroti, Michelagnolo",0.03674540682414698,"Beccafumi, Domenico (Domenico di Pace)",0.013123359580052493,0.02380952380952381,0.8594016698271996,[236],['355'],['5']
"Vinci, Leonardo da",0.022747156605424323,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.07692307692307693,0.8143137802986616,"[43, 57]","['47', '68']","['6', '6']"
"Contucci, Andrea (Andrea Sansovino)",0.012248468941382326,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.07142857142857144,0.7073985763821498,[62],['76'],['6']
"Buonarroti, Michelagnolo",0.03674540682414698,"San Gallo, Antonio da (the younger)",0.014873140857392825,0.02380952380952381,0.6788294241853788,[139],['231'],['5']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Dï¿½rer, Albrecht",0.008748906386701663,0.013157894736842106,0.5887540798835305,[232],['319'],['3']
Tribolo (Niccolï¿½),0.02712160979877515,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.06451612903225808,0.5605571880528788,"[43, 28]","['47', '33']","['6', '6']"
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.016622922134733157,"Buonarroti, Michelagnolo",0.03674540682414698,0.052631578947368425,0.5183647519921326,[159],['179'],['1']
"Buonarroti, Michelagnolo",0.03674540682414698,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,0.02380952380952381,0.5183647519921326,[242],['337'],['3']
"Vinci, Leonardo da",0.022747156605424323,Tribolo (Niccolï¿½),0.02712160979877515,0.038461538461538464,0.5039736596865111,[43],['47'],['6']
"Buonarroti, Michelagnolo",0.03674540682414698,"Rosso, Il (Giovan Battista de' Rossi)",0.01837270341207349,0.02380952380952381,0.37397484265695785,[111],['190'],['5']
Donato (Donatello),0.02537182852143482,Tribolo (Niccolï¿½),0.02712160979877515,0.034482758620689655,0.34643238270003107,[30],['37'],['6']
"Vinci, Leonardo da",0.022747156605424323,"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,0.07692307692307693,0.2102424566298007,"[242, 212]","['337', '285']","['3', '3']"
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Mazzuoli, Francesco (Parmigiano)",0.011373578302712161,0.013157894736842106,0.2102424566298007,[247],['343'],['4']
"Rosso, Il (Giovan Battista de' Rossi)",0.01837270341207349,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.04761904761904762,0.12243607566099346,[111],['190'],['5']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Beccafumi, Domenico (Domenico di Pace)",0.013123359580052493,0.013157894736842106,0.003791579162374365,[236],['355'],['5']
