pages,paragraph_id,text 
130,204,"These four figures, disposed in the manner that has been described, made a very handsome and magnificent composition, and had all the appearance of marble, because a coat of white had been laid over the clay, which resulted in a very beautiful effect. From this level, upon which the above-named figures rested, there rose another base, likewise rectangular and about four braccia high, but smaller in length and breadth than that below by the extent of the projection and cornice-work upon which those figures rested; and on every side this had a painted compartment six braccia and a half in length and three in height. Above this rose a platform in the same manner as that below, but smaller; and upon every corner, on the projection of a socle, sat a figure of the size of life, or rather more. These were four women, who, from the instruments that they had, were easily recognized as Painting, Sculpture, Architecture, and Poetry; placed there for reasons that have been perceived in the narration of Michelagnolo's Life."
131,205,"Now, going from the principal door of the church towards the high-altar, in the first picture of the second range of the catafalque—namely, above the scene in which, as has been related, Lorenzo de' Medici is receiving Michelagnolo into his garden—there was painted in a most beautiful manner, to suggest Architecture, Michelagnolo in the presence of Pope Pius IV, with a model in his hand of the stupendous pile of the Cupola of S. Pietro in Rome. This scene, which was much extolled, was painted by Piero Francia, a Florentine painter, with beautiful manner and invention; and the statue, or rather, image of Architecture, which was on the left hand of this scene, was by the hand of Giovanni di Benedetto of Castello, who with so much credit to himself, as has been related, executed also the Tiber, one of the two Rivers that were on the front part of the catafalque. In the second picture, continuing to go forward on the right hand towards the lateral door that leads out of the church, was seen (to suggest Painting) Michelagnolo painting that so much but never sufficiently extolled Judgment: that Judgment, I mean, which is an exemplar in foreshortenings and all the other difficulties of art. This picture, which was executed by Michele di Ridolfo's young men with much diligence and grace, had likewise, on the left hand (namely,  at the corner looking towards the new sacristy), its appropriate image, a statue of Painting, wrought by Battista del Cavaliere, a young man no less excellent in sculpture than remarkable for his goodness, modesty, and character. In the third picture, facing towards the high-altar (in that, namely, which was above the epitaph already mentioned), there was to be seen, to suggest Sculpture, Michelagnolo speaking with a woman, who by many signs could be recognized as Sculpture; and it appeared that he was taking counsel with her. Michelagnolo had about him some of the most excellent works that he executed in sculpture; and the woman held a little tablet with these words of Boethius:"
131,206," LIFE OF MICHELAGNOLO BUONARROTI PAINTER, SCULPTOR, AND ARCHITECT OF FLORENCE SIMILI SUB IMAGINE FORMANS."
131,207,"Beside that picture, which was the work of Andrea del Minga, and executed by him with beautiful invention and manner, there was on the left hand the statue of Sculpture, wrought very well by the sculptor Antonio di Gino Lorenzi. In the fourth of those four scenes, which faced towards the organ, there could be seen, to suggest Poetry, Michelagnolo all intent on writing some composition, and about him the Nine Muses, marvellous in their grace and beauty and with their distinctive garments, according as they are described by the poets, and before them Apollo with the lyre in his hand, his crown of laurel on his head, and another crown in the hand, which he made as if to place on the head of Michelagnolo. Near the gladsome and beautiful composition of this scene, painted in a very lovely manner, with most vivacious and spirited attitudes, by Giovan Maria Butteri, there was on the left hand the statue of Poetry, the work of Domenico Poggini, a man much practised not only in sculpture and in striking impressions of coins and medals with great beauty, but also in working in bronze and likewise in poetry."
132,208,"Of such a kind, then, was the ornamentation of the catafalque, which so diminished from course to course that it was possible to walk round each, and it was much after the likeness of the Mausoleum of Augustus in Rome; although perchance, from being rectangular, it rather resembled the Septizonium of Severus, not that near the Campidoglio, which is commonly so called in error, but the true one, which is to be  seen in stamp in the ""Nuove Rome,"" near the Baths of Antoninus. Up to this point the catafalque had three levels; where the Rivers lay was the first, the second where the pairs of figures rested, and the third where the single figures had their feet. From this last level rose a base, or rather, socle, one braccio high, and much less in length and breadth than that last level; upon the projections of that base sat the above-named single figures, and around it could be read these words:"
132,209," LIFE OF MICHELAGNOLO BUONARROTI PAINTER, SCULPTOR, AND ARCHITECT OF FLORENCE SIC ARS EXTOLLITUR ARTE."
132,210,"Upon this base stood a pyramid nine braccia high, on two sides of which (namely, that which looked towards the principal door, and that which faced towards the high-altar), at the foot, were two ovals with the head of Michelagnolo portrayed from nature in relief and executed very well by Santi Buglioni. At the summit of the pyramid was a ball in due proportion with the pyramid, such as might have contained the ashes of him who was being honoured, and upon the ball was a figure of Fame, larger than life and in the likeness of marble, and in the act, as it were, of taking flight, and at the same time of causing the praises and glory of that great craftsman to resound throughout the world through a trumpet which branched into three mouths. That Fame was by the hand of Zanobi Lastricati, who, besides the labours that he had as proveditor for the whole work, desired also not to fail to show, with much honour to himself, the virtue of his hand and brain. In all, from the level of the ground to the head of the Fame, the height, as has been related, was twenty-eight braccia."
132,211,"Besides the catafalque described above, the whole church was draped with black baize and serge, hung not on the columns in the centre, as is usual, but on the chapels that are all around; and there was no space between the pilasters that enclose those chapels and correspond to the columns, that had not some adornment in painting, which, making an ingenious, pleasing, and beautiful display, caused marvel and at the same time the greatest delight."
133,212,"Now, to begin with one end: in the space of the first chapel that is beside the high-altar, as you go towards the old sacristy, was a picture  six braccia in height and eight in length, in which, with novel and as it were poetical invention, was Michelagnolo in the centre, already come to the Elysian fields, where, on his right hand, were figures considerably larger than life of the most famous and most highly celebrated sculptors and painters of antiquity. Each of these could be recognized by some notable sign; Praxiteles by the Satyr that is in the Vigna of Pope Julius III, Apelles by the portrait of Alexander the Great, Zeuxis by a little panel on which were figured the grapes that deceived the birds, and Parrhasius with the covering counterfeited in painting over his picture; and, even as these, so the others were known by other signs. On the left hand were those who have been illustrious in these arts in our own centuries, from Cimabue to the present day. Thus Giotto could be recognized there by a little panel on which was seen the portrait of Dante as a young man, in the manner in which he may be seen in S. Croce, painted by Giotto himself; Masaccio by his portrait from life, Donatello likewise by his portrait, and also by his Zuccone from the Campanile, which was by his side, and Filippo Brunelleschi by the representation of his Cupola of S. Maria del Fiore; and there were portrayed from life, without other signs, Fra Filippo, Taddeo Gaddi, Paolo Uccello, Fra Giovanni Agnolo, Jacopo da Pontormo, Francesco Salviati, and others. All these were about him with the same expressions of welcome as the ancients, full of love and admiration, in the same manner as Virgil was received by the other poets on his return, according to the fable of the divine poet Dante, from whom, in addition to the invention, there was taken also the verse that could be read in a scroll both above and in the hand of the River Arno, which lay at the feet of Michelagnolo, most beautiful in features and in attitude:"
133,213," LIFE OF MICHELAGNOLO BUONARROTI PAINTER, SCULPTOR, AND ARCHITECT OF FLORENCE  TUTTI L'AMMIRAN, TUTTI ONOR GLI FANNO."
134,214,"This picture, by the hand of Alessandro Allori, the pupil of Bronzino, an excellent painter and a not unworthy disciple and pupil of so great a master, was consummately extolled by all those who saw it. In the space of the Chapel of the most holy Sacrament, at the head of the transept, there was in a picture, five braccia in length and four in breadth,  Michelagnolo with all the school of the arts about him, little children, boys, and young men of every age up to twenty-four, who were offering to him, as to a being sacred and divine, the firstfruits of their labours, such as pictures, sculptures, and models; and he was receiving them courteously, and was instructing them in the matters of art, while they were listening most intently and gazing upon him with expressions and attitudes truly full of beauty and grace. And, to tell the truth, the whole composition of this picture could not have been, in a certain sense, better done, nor could anything more beautiful have been desired in any of the figures, wherefore Battista, the pupil of Pontormo, who had done the work, received infinite praise for it; and the verses that were to be read at the foot of the scene, ran thus:"
134,215," LIFE OF MICHELAGNOLO BUONARROTI PAINTER, SCULPTOR, AND ARCHITECT OF FLORENCE  TU PATER, TU RERUM INVENTOR, TU PATRIA NOBIS SUPPEDITAS PRÆCEPTA TUIS EX, INCLYTE, CHARTIS."
135,216,"Going, then, from the place where was the picture described above, towards the principal doors of the church, almost at the corner and just before arriving at the organ, in a picture six braccia long and four high that was in the space of a chapel, there was depicted the extraordinary and unexampled favour that was paid to the rare genius of Michelagnolo by Pope Julius III, who, wishing to avail himself in certain buildings of the judgment of that great man, had him summoned to his presence at his villa, where, having invited him to sit by his side, they talked a good time together, while Cardinals, Bishops, and other personages of the Court, whom they had about them, remained constantly standing. This event, I say, was seen to have been depicted with such fine composition and so much relief, and with such liveliness and spirit in the figures, that perchance it might not have turned out better from the hands of an eminent, aged, and well-practised master; wherefore Jacopo Zucchi, a young man, the pupil of Giorgio Vasari, who executed the work in a beautiful manner, proved that a most honourable result could be expected from him. Not far from this, on the same side (namely, a little below the organ), Giovanni Strada, an able Flemish painter, had depicted in a picture six braccia long and four high the story of Michelagnolo's  going to Venice at the time of the siege of Florence; where, living in that quarter of that most noble city which is called the Giudecca, the Doge Andrea Gritti and the Signoria sent some gentlemen and others to visit him and make him very great offers. In representing that event the above-named painter showed great judgment and much knowledge, which did him great honour, both in the whole composition and in every part of it, for in the attitudes, the lively expressions of the faces, and the movements of every figure, were seen invention, design, and excellent grace."
135,217,"Now, returning to the high-altar, and facing towards the new sacristy: in the first picture found there, which came in the space of the first chapel, there was depicted by the hand of Santi Titi, a young man of most beautiful judgment and much practised in painting both in Florence and in Rome, another signal favour paid to the genius of Michelagnolo, as I believe I mentioned above, by the most illustrious Lord, Don Francesco de' Medici, Prince of Florence, who, happening to be in Rome about three years before Michelagnolo died, and receiving a visit from him, the moment that Buonarroti entered the Prince rose to his feet, and then, in order to do honour to that great man and to his truly venerable age, with the greatest courtesy that ever young Prince showed, insisted—although Michelagnolo, who was very modest, protested against it—that he should sit in his own chair, from which he had risen, standing afterwards on his feet to hear him with the attention and reverence that children are wont to pay to a well-beloved father. At the feet of the Prince was a boy, executed with great diligence, who had in his hands a mazzocchio,[6] or Ducal cap, and around them were some soldiers dressed in ancient fashion, and painted with much spirit and a beautiful manner; but beyond all the rest, most beautifully wrought, most lifelike and most natural were the Prince and Michelagnolo, insomuch that it appeared as if the old man were in truth speaking, and the young man most intently listening to his words."
136,218,"In another picture, nine braccia in height and twelve in length, which was opposite to the Chapel of the Sacrament, Bernardo Timante Buontalenti, a painter much beloved and favoured by the most illustrious Prince, had figured with most beautiful invention the Rivers of the three  principal parts of the world, come, as it were, all grieving and sorrowful, to lament with Arno on their common loss and to console him; and these Rivers were the Nile, the Ganges, and the Po. The Nile had as a symbol a crocodile, and, to signify the fertility of his country, a garland of ears of corn; the Ganges, a gryphon-bird and a chaplet of gems; the Po, a swan and a crown of black amber. These Rivers, having been conducted into Tuscany by the Fame, who was to be seen on high, as it were in flight, were standing round Arno, who was crowned with cypress and held his vase, drained empty, uplifted with one hand, and in the other a branch of cypress, and beneath him was a lion. And, to signify that the soul of Michelagnolo had flown to the highest felicity in Heaven, the judicious painter had depicted in the air a Splendour representing the celestial light, towards which the blessed soul, in the form of a little Angel, was winging its way; with this lyric verse:"
136,219," LIFE OF MICHELAGNOLO BUONARROTI PAINTER, SCULPTOR, AND ARCHITECT OF FLORENCE VIVENS ORBE PETO LAUDIBUS ÆTHERA."
136,220,"At the sides, upon two bases, were two figures in the act of holding open a curtain within which, so it appeared, were the above-named Rivers, the soul of Michelagnolo, and the Fame; and each of those two figures had another beneath it. That which was on the right hand of the Rivers, representing Vulcan, had a torch in the hand; and the figure representing Hatred, which had the neck under Vulcan's feet in an attitude of great constraint, and as it were struggling to writhe free, had as symbol a vulture, with this verse:"
136,221," LIFE OF MICHELAGNOLO BUONARROTI PAINTER, SCULPTOR, AND ARCHITECT OF FLORENCE SURGERE QUID PROPERAS ODIUM CRUDELE? JACETO."
136,222,"And that because things superhuman, and almost divine, should in no way be regarded with envy or hatred. The other, representing Aglaia, one of the Three Graces and wife of Vulcan, to signify Proportion, had in her hand a lily, both because flowers are dedicated to the Graces, and also because the lily is held to be not inappropriate to the rites of death. The figure which was lying beneath Aglaia, and which was painted to represent Disproportion, had as symbol a monkey, or rather, ape, and above her this verse:"
136,223," LIFE OF MICHELAGNOLO BUONARROTI PAINTER, SCULPTOR, AND ARCHITECT OF FLORENCE VIVUS ET EXTINCTUS DOCUIT SIC STERNERE TURPE."
137,224,And under the Rivers were these two other verses:
137,225," LIFE OF MICHELAGNOLO BUONARROTI PAINTER, SCULPTOR, AND ARCHITECT OF FLORENCE VENIMUS, ARNE, TUO CONFIXA IN VULNERE MŒSTA FLUMINA, UT EREPTUM MUNDO PLOREMUS HONOREM."
137,226,"This picture was held to be very beautiful in the invention, in the composition of the whole scene and the loveliness of the figures, and in the beauty of the verses, and because the painter honoured Michelagnolo with this his labour, not by commission, but spontaneously and with such assistance as his own merit enabled him to obtain from his courteous and honourable friends; and for this reason he deserved to be even more highly commended."
137,227,"In another picture, six braccia in length and four in height, near the lateral door that leads out of the church, Tommaso da San Friano, a young painter of much ability, had painted Michelagnolo as Ambassador of his country at the Court of Pope Julius II; as we have related that he went, and for what reasons, sent by Soderini. Not far distant from the above-named picture (namely, a little below that lateral door which leads out of the church), in another picture of the same size, Stefano Pieri, a pupil of Bronzino and a young man of great diligence and industry, had painted a scene that had in truth happened several times in Rome not long before—namely, Michelagnolo seated in a room by the side of the most illustrious Lord Duke Cosimo, who stood conversing with him; of all which enough has been said above."
137,228,"Over the said black draperies with which, as has been told, the whole church was hung all round, wherever there were no painted scenes or pictures, there were in each of the spaces of the chapels images of death, devices, and other suchlike things, all different from those that are generally made, and very fanciful and beautiful. Some of these, as it were lamenting that they had been forced to deprive the world of such a man, had these words in a scroll:"
137,229," LIFE OF MICHELAGNOLO BUONARROTI PAINTER, SCULPTOR, AND ARCHITECT OF FLORENCE COEGIT DURA NECESSITAS."
138,230,"And near them was a globe of the world, from which had sprung a lily, which had three flowers and was broken in the middle, executed with  most beautiful fantasy and invention by the above-named Alessandro Allori. There were other Deaths, also, depicted with other inventions, but that one was most extolled upon whose neck, as she lay prostrate on the ground, Eternity, with a palm in the hand, had planted one of her feet, and, regarding her with a look of disdain, appeared to be saying to her: ""Be it necessity or thy will, thou hast done nothing, for in spite of thee, come what may, Michelagnolo shall live."" The motto ran thus:"
138,231," LIFE OF MICHELAGNOLO BUONARROTI PAINTER, SCULPTOR, AND ARCHITECT OF FLORENCE VICIT INCLYTA VIRTUS."
138,232,And all this was the invention of Vasari.
138,233,"will not omit to say that each of these Deaths had on either side the device of Michelagnolo, which was three crowns, or rather, three circlets, intertwined together in such a manner, that the circumference of one passed through the centre of the two others, and so with each; which sign Michelagnolo used either to suggest that the three professions of sculpture, painting, and architecture are interwoven one with another and so bound together, that each of them receives benefit and adornment from the others, and they neither can nor should be separated; or, indeed, being a man of lofty genius, he may have had a more subtle meaning. But the Academicians, considering him to have been perfect in all these three professions, and that each of these had assisted and embellished the other, changed his three circlets into three crowns intertwined together, with the motto:"
138,234," LIFE OF MICHELAGNOLO BUONARROTI PAINTER, SCULPTOR, AND ARCHITECT OF FLORENCE  TERGEMINIS TOLLIT HONORIBUS."
138,235,Which was intended to signify that in those three professions the crown of human perfection was justly due to him.
139,236,"On the pulpit from which Varchi delivered the funeral oration, which was afterwards printed, there was no ornamentation, because, that work having been executed in bronze, with scenes in half-relief and low-relief, by the excellent Donatello, any adornment that might have been added to it would have been by a great measure less beautiful. But on the other, which is opposite to the first, although it had not yet been raised on the columns, there was a picture, four braccia in height and  little more than two in width, wherein there was painted with beautiful invention and excellent design, to represent Fame, or rather, Honour, a young man in a most beautiful attitude, with a trumpet in the right hand, and with the feet planted on Time and Death, in order to show that fame and honour, in spite of death and time, preserve alive to all eternity those who have laboured valiantly in this life. This picture was by the hand of Vincenzio Danti, the sculptor of Perugia, of whom we have spoken, and will speak again elsewhere."
139,237,"The church having been embellished in such a manner, adorned with lights, and filled with a countless multitude, for everyone had left every other care and flocked together to such an honourable spectacle, there entered behind the above-named Lieutenant of the Academy, accompanied by the Captain and Halberdiers of the Duke's Guard, the Consuls and the Academicians, and, in short, all the painters, sculptors, and architects of Florence. After all these had sat down between the catafalque and the high-altar, where they had been awaited for a good while by an infinite number of lords and gentlemen, who had been accommodated with seats according to the rank of each, there was begun a most solemn Mass for the dead, with music and ceremonies of every kind. Which finished, Varchi mounted the above-mentioned pulpit, who had never performed such an office since he did it for the most illustrious Lady Duchess of Ferrara, the daughter of Duke Cosimo; and there, with that elegance, those modes of utterance, and that voice which were the peculiar attributes of that great man in oratory, he recounted the praises and merits, life and works of the divine Michelagnolo Buonarroti."
140,238,"Of a truth, what great good fortune it was for Michelagnolo that he did not die before our Academy was created, whereby his funeral rites were celebrated with so much honour and such magnificent and honourable pomp! So, also, it must be considered most fortunate for him that it happened that he passed from this to an eternal and most blessed life before Varchi, seeing that he could not have been extolled by any more eloquent and learned man. That funeral oration by M. Benedetto Varchi was printed a short time afterwards, as was also, not long after  that, another equally beautiful oration, likewise in praise of Michelagnolo and of painting, composed by the most noble and most learned M. Leonardo Salviati, at that time a young man of about twenty-two years of age, and of a rare and happy genius in all manner of compositions, both Latin and Tuscan, as is known even now, and will be better known in the future, to all the world. And what shall I say, what can I say, that would not be too little, of the capacity, goodness, and wisdom of the very reverend Lord Lieutenant, the above-named Don Vincenzio Borghini? Save that it was with him as their chief, their guide, and their counsellor, that the eminent men of the Academy and Company of Design celebrated those obsequies; for the reason that, although each of them was competent to do much more in his art than he did, nevertheless no enterprise is ever carried to a perfect and praiseworthy end save when one single man, in the manner of an experienced pilot and captain, has authority and power over all others. And since it was not possible that the whole city should see that funeral pomp in one day, by order of the Duke it was all left standing many weeks, for the satisfaction of his people and of the strangers who came from neighbouring places to see it."
141,239,"We shall not give in this place the great multitude of epitaphs and verses, both Latin and Tuscan, composed by many able men in honour of Michelagnolo; both because they would require a work to themselves, and because they have been written down and published by other writers elsewhere. But I will not omit to say in this last part, that after all the honours described above the Duke ordained that an honourable place should be given to Michelagnolo for his tomb in S. Croce, in which church he had purposed in his lifetime to be buried, because the sepulchre of his ancestors was there. And to Leonardo, the nephew of Michelagnolo, his Excellency gave all the marbles, both white and variegated, for that tomb, which was allotted to Battista Lorenzi, an able sculptor, to execute after the design of Giorgio Vasari, together with the head of Michelagnolo. And since there are to be three statues there, Painting, Sculpture, and Architecture, one of these was allotted to the above-named Battista, one to Giovanni dell'Opera, and the last to Valerio Cioli, Florentine sculptors;  which statues are in process of being fashioned together with the tomb, and soon they will be seen finished and set in their places. The cost, over and above the marbles received from the Duke, has been borne by the same Leonardo Buonarroti. But his Excellency, in order not to fail in any respect in doing honour to that great man, will cause to be placed in the Duomo, as he has previously thought to do, a memorial with his name, besides the head, even as there are to be seen there the names and images of the other eminent Florentines."
145,240,"Having treated hitherto of such of our craftsmen as are no longer alive among us—of those, namely, who have lived from 1200 until this year of 1567—and having set Michelagnolo Buonarroti in the last place for many reasons, although two or three have died later than he, I have thought that it cannot be otherwise than a praiseworthy labour to make mention likewise in this our work of many noble craftsmen who are alive, and, for their merits, most worthy to be highly extolled and to be numbered among these last masters. This I do all the more willingly because they are all very much my friends and brothers, and the three most eminent are already so far advanced in years, that, having come to the furthest limit of old age, little more can be expected from them, although they still continue by a sort of habit to occupy themselves with some work. After these I will also make brief mention of those who under their discipline have become such, that they hold the first places among the craftsmen of our own day; and of others who in like manner are advancing towards perfection in our arts."
146,241,"Beginning, then, with Francesco Primaticcio, to go on afterwards to Tiziano Vecelli and Jacopo Sansovino: I have to record that the said Francesco, born in Bologna of the noble family of the Primaticci, much celebrated by Fra Leandro Alberti and by Pontano, was apprenticed in his early boyhood to commerce. But, that calling pleasing him little, not long afterwards, being exalted in mind and spirit, he set himself to practise design, to which he felt himself inclined by nature; and so, giving his attention to drawing, and at times to painting, no long time passed  before he gave proof that he was likely to achieve an excellent result. Going afterwards to Mantua, where at that time Giulio Romano was working at the Palace of the Te for Duke Federigo, he employed such interest that he was set, in company with many other young men who were with Giulio, to labour at that work. There, attending to the studies of art with much industry and diligence for a period of six years, he learned very well to handle colours and to work in stucco; wherefore, among all the other young men who were labouring in the work of that Palace, Francesco came to be held one of the most excellent, and the best of all at drawing and colouring. This may be seen in a great chamber, round which he made two friezes of stucco, one above the other, with a great abundance of figures that represent the ancient Roman soldiery; and in the same Palace, likewise, he executed many works in painting that are to be seen there, after the designs of the above-named Giulio. Through these works Primaticcio came into such favour with that Duke, that, when King Francis of France heard with what quantity of ornaments he had caused the work of the Palace to be executed, and wrote to him that at all costs he should send him a young man able to work in painting and stucco, the Duke sent him Francesco Primaticcio, in the year 1531. And although the year before that the Florentine painter Rosso had gone into the service of the same King, as has been related, and had executed many works there, and in particular the pictures of Bacchus and Venus, Psyche and Cupid, nevertheless the first works in stucco that were done in France, and the first labours in fresco of any account, had their origin, it is said, from Primaticcio, who decorated in this manner many chambers, halls, and loggie for that King."
147,242,"Liking the manner of this painter, and his procedure in every matter, the King sent him in the year 1540 to Rome, to contrive to obtain certain antique marbles; in which Primaticcio served him with such diligence, that in a short time, what with heads, torsi, and figures, he bought one hundred and twenty-five pieces. And at that same time he caused to be moulded by Jacopo Barozzi of Vignuola, and by others, the bronze horse that is on the Campidoglio, a great part of the scenes on the Column, the statue of Commodus, the Venus, the Laocoon, the Tiber,  the Nile, and the statue of Cleopatra, which are in the Belvedere; to the end that they might all be cast in bronze. Rosso having meanwhile died in France, and a long gallery therefore remaining unfinished which had been begun after his designs and in great part adorned with stucco-work and pictures, Primaticcio was recalled from Rome; whereupon he took ship with the above-mentioned marbles and moulds of antique figures, and returned to France. There, before any other thing, he cast according to those moulds and forms a great part of those antique figures, which came out so well, that they might be the originals; as may be seen in the Queen's garden at Fontainebleau, where they were placed, to the vast satisfaction of that King, who made in that place, one might say, another Rome. I will not omit to say that Primaticcio, in executing those statues, employed masters so excellent in the art of casting, that those works came out not only light, but with a surface so smooth, that it was hardly necessary to polish them."
148,243,"This work done, Primaticcio was commissioned to give completion to the gallery that Rosso had left unfinished; whereupon he set his hand to it, and in a short time delivered it finished with as many works in stucco and painting as have ever been executed in any place. Wherefore the King, finding that he had been well served in the period of eight years that this master had worked for him, had him placed among the number of his chamberlains; and a short time afterwards, which was in the year 1544, he made him Abbot of S. Martin, considering that Francesco deserved no less. But for all this Francesco has never ceased to have many works in stucco and in painting executed in the service of his King and of the others who have governed that kingdom after Francis I. Among others who have assisted him in this, he has been served, to say nothing of many of his fellow-Bolognese, by Giovan Battista, the son of Bartolommeo Bagnacavallo, who has proved not less able than his father in many scenes and other works of Primaticcio's that he has carried into execution. Another who has served him for a considerable time is one Ruggieri da Bologna, who is still with him. In like manner, Prospero Fontana, a painter of Bologna, was summoned to France not long since by Primaticcio, who intended to make use of him; but, having  fallen ill to the danger of his life immediately after his arrival, he returned to Bologna. To tell the truth, these two, Bagnacavallo and Fontana, are able men, and I, who have made considerable use both of the one and of the other, of the first at Rome, and of the second at Rimini and Florence, can declare this with certainty. But of all those who have assisted the Abbot Primaticcio, none has done him more honour than Niccolò da Modena, of whom mention has been made on another occasion, for by the excellence of his art this master has surpassed all the others. Thus he executed with his own hand, after the designs of the Abbot, a hall called the Ball-room, with such a vast number of figures, that it appears scarcely possible that they could be counted, and all as large as life and coloured in so bright a manner, that in the harmony of the fresco-colours they appear like work in oils. After this work he painted in the Great Gallery, likewise from the designs of the Abbot, sixty stories of the life and actions of Ulysses, but with a colouring much darker than the pictures in the Ball-room. This came about because he used no other colours but the earths in the pure state in which they are produced by Nature, without mixing with them, it may be said, any white, and so heavily loaded with darks in the deep parts, that these have extraordinary relief and force; besides which, he executed the whole work with such harmony, that it appears almost as if painted in one and the same day. Wherefore he merits extraordinary praise, particularly because he executed it in fresco, without ever retouching it ""a secco,"" as many at the present day are accustomed to do. The vaulting of this gallery, likewise, is all wrought in stucco and painting, executed with much diligence by the men mentioned above and other young painters, but still after the designs of the Abbot; as is also the old Hall, and likewise a lower gallery that is over the pond, which is most beautiful and better adorned with lovely works than any other part of that place; but to attempt to speak of it at any length would make too long a story."
149,244,"At Meudon the same Abbot Primaticcio has made innumerable decorations for the Cardinal of Lorraine in a vast palace belonging to him, called the Grotto, a place so extraordinary in size, that, after the likeness of similar edifices of the ancients, it might be called the Thermæ, by  reason of the vast number and grandeur of the loggie, staircases, and apartments, both public and private, that are there; and, to say nothing of other particulars, most beautiful is a room called the Pavilion, for it is all adorned with compartments and mouldings of stucco that are wrought with a view to being seen from below, and filled with a number of figures foreshortened in the same manner, which are very beautiful. Beneath this, then, is a large room with some fountains wrought in stucco, and full of figures in the round and compartments formed of shells and other products of the sea and natural objects, which are marvellous things and beautiful beyond measure; and the vaulting, likewise, is all most excellently wrought in stucco by the hand of Domenico del Barbiere, a Florentine painter, who is excellent not only in this kind of relief, but also in design, so that in some works that he has coloured he has given proofs of the rarest ability. In the same place, also, many figures of stucco in the round have been executed by a sculptor likewise of our country, called Ponzio, who has acquitted himself very well. But, since the works that have been executed in those places in the service of those lords are innumerable in their variety, I must touch only on the principal works of the Abbot, in order to show how rare he is in painting, in design, and in matters of architecture; although, in truth, it would not appear to me an excessive labour to enlarge on the particular works, if I had some true and clear information about them, as I have about works here. With regard to design, Primaticcio has been and still is most excellent, as may be seen from a drawing by his hand painted with the signs of the heavens, which is in our book, sent to me by Francesco himself; and I, both for love of him and because it is a thing of absolute perfection, hold it very dear."
150,245,"King Francis being dead, the Abbot remained in the same place and rank with King Henry, and served him as long as he lived; and afterwards he was created by King Francis II Commissary-General over all the buildings of the whole kingdom, in which office, one of great honour and much repute, there had previously acted the father of Cardinal della Bordagiera and Monseigneur de Villeroy. Since the death of Francis II, he has continued in the same office, serving the  present King, by whose order and that of the Queen-Mother Primaticcio has made a beginning with the tomb of the above-named King Henry, making in the centre of a six-sided chapel the sepulchre of the King himself, and at four sides the sepulchres of his four children; while at one of the other two sides of the chapel is the altar, and at the other the door. And since there are going into this work innumerable statues in marble and bronzes and a number of scenes in low-relief, it will prove worthy of all these great Kings and of the excellence and genius of so rare a craftsman as is this Abbot of S. Martin, who in his best years has been most excellent and versatile in all things that pertain to our arts, seeing that he has occupied himself in the service of his lords not only in buildings, paintings, and stucco-work, but also in the preparations for many festivals and masquerades, with most beautiful and fantastic inventions."
150,246,"He has been very liberal and most loving towards his friends and relatives, and likewise towards the craftsmen who have served him. In Bologna he has conferred many benefits on his relatives, and has bought honourable dwellings for them and made them commodious and very ornate, as is that wherein there now lives M. Antonio Anselmi, who has for wife one of the nieces of our Abbot Primaticcio, who has also given in marriage another niece, the sister of the first-named, with honour and a good dowry. Primaticcio has always lived not like a painter and craftsman, but like a nobleman, and, as I have said, he has been very loving towards our craftsmen. When, as has been related, he sent for Prospero Fontana, he despatched to him a good sum of money, to the end that he might be able to make his way to France. This sum, having fallen ill, Prospero was not able to pay back or return by means of his works and labours; wherefore I, passing in the year 1563 through Bologna, recommended Prospero to him in this matter, and such was the courtesy of Primaticcio, that before I departed from Bologna I saw a writing by the hand of the Abbot in which he made a free gift to Prospero of all that sum of money which he had in hand for that purpose. For which reasons the affection that he has won among craftsmen is such, that they address and honour him as a father."
151,247,"Now, to say something more of Prospero, I must record that he  was once employed with much credit to himself in Rome, by Pope Julius III, at his Palace, at the Vigna Giulia, and at the Palace of the Campo Marzio, which at that time belonged to Signor Balduino Monti, and now belongs to the Lord Cardinal Ernando de' Medici, the son of Duke Cosimo. In Bologna the same master has executed many works in oils and in fresco, and in particular an altar-piece in oils in the Madonna del Baracane, of a S. Catherine who is disputing with philosophers and doctors in the presence of the Tyrant, which is held to be a very beautiful work. And the same Prospero has painted many pictures in fresco in the principal chapel of the Palace where the Governor lives."
151,248,"Much the friend of Primaticcio, likewise, is Lorenzo Sabatini, an excellent painter; and if he had not been burdened with a wife and many children, the Abbot would have taken him to France, knowing that he has a very good manner and great mastery in all kinds of work, as may be seen from many things that he has done in Bologna. And in the year 1566 Vasari made use of him in the festive preparations that were carried out in Florence for the above-mentioned nuptials of the Prince and her serene Highness Queen Joanna of Austria, causing him to execute, in the vestibule that is between the Sala dei Dugento and the Great Hall, six figures in fresco that are very beautiful and truly worthy to be praised. But since this able painter is constantly making progress, I shall say nothing more about him, save that, attending as he does to the studies of art, a most honourable result is expected from him."
