page,paragraph_id,text
95,171," much satisfaction and benefit to his fortunate people, and bringing peace and repose to everyone; with a motto saying: FAUSTO CUM SIDERE. Even as in another, on the right hand, was seen the loving Duke holding by the hand the excellent Duchess Leonora, his consort, a woman of virile and admirable worth and wisdom, with whom while she was alive he was joined by such a love, that they could well be called the bright mirror of conjugal fidelity. On the left hand was seen the same gracious Duke listening with marvellous courtesy, as he has been wont always to do, to many who were shown seeking to speak with him. And such was all that part which faced towards the Piazza."
95,172,"Beneath the spacious arch and within the wide passage through which the procession passed, on one of the walls that supported the vaulting, was seen painted the glorious Duke in the midst of many venerable old men, with whom he was taking counsel, and he appeared to be giving to many various laws and statutes written on divers sheets, signifying the innumerable laws so wisely amended or newly decreed by him; with the motto: LEGIBUS EMENDES. Even as in the other, demonstrating his most useful resolve to set in order and increase his valorous militia, was seen the same valiant Duke standing upon a military tribune and engaged in addressing a great multitude of soldiers who stood around him, as we see in many ancient medals; with a motto above him that said: ARMIS TUTERIS. And so on the great vault, which was divided into six compartments, there was seen in each of these, in place of the rosettes that are generally put there, a device, or, to speak more correctly, the reverse of a medal in keeping with the two above-described scenes of the walls. In one of these were painted various curule chairs with various consular fasces, and in another a woman with the balance, representing Equity; these two being intended to signify that just laws must always unite with the severity of the supreme power the equity of the discerning judge. The next two were concerned with military life, demonstrating the virtues of soldiers and the fidelity incumbent on them; for the first of these things there was seen painted a woman armed in the ancient fashion, and for the other many soldiers who, laying one hand upon an altar, were shown presenting the other to their captain. In "
96,172," the two that remained, representing the just and desired fruits of all these fatigues, namely, Victory, the whole was seen fully expressed, as is customary, by the figures of two women, one standing in one of the pictures upon a great chariot, and the other in the other picture upon a great ship's beak; and both were seen holding in one of the hands a branch of glorious palm, and in the other a verdant crown of triumphal laurel. And in the encircling frieze that ran right round the vaulting, the front and the back, there followed the third part of the motto already begun, saying: MORIBUS ORNES."
96,173,"Next, all the most noble magistrates of the city, distributing themselves one by one over the whole circuit of the great Piazza, each with his customary devices and with very rich tapestries divided evenly by most graceful pilasters, had rendered it all magnificently imposing and ornate; and there in those days great care and diligence were devoted to hastening the erecting in its place, at the beginning of the Ringhiera, of that Giant in the finest white marble, so marvellous and so stupendous in grandeur, in beauty, and in every part, which is still to be seen there at the present day; although it had been ordained as a permanent and enduring ornament. That Giant is known by the trident that he has in the hand, by the crown of pine, and by the Tritons that are at his feet, sounding their trumpets, to be Neptune, God of the sea; and, riding in a graceful car adorned with various products of the sea and two ascendant Signs, Capricorn for the Duke and Aries for the Prince, and drawn by four Sea-horses, he appears in the guise of a benign protector to be promising tranquillity, felicity, and victory in the affairs of the sea. At the foot of this, in order to establish it more securely and more richly, there was made at that time in a no less beautiful manner an immense and most lovely octagonal fountain, gracefully supported by some Satyrs, who, holding in their hands little baskets of various wild fruits and prickly shells of chestnuts, and divided by some little scenes in low-relief and by some festoons in which were interspersed sea-shells, crabs, and other "
97,173," suchlike things, seemed as they danced to be expressing great joy in their new Lady; even as with no less joy and no less grace there were seen lying on the sides of the four principal faces of the fountain, likewise with certain great shells in their hands and with some children in their arms, two nude women and two most beautiful youths, who in a certain gracious attitude, as if they were on the sea-shore, appeared to be playing and sporting gracefully with some dolphins that were there, likewise in low-relief."
97,174,"Now, having caused the serene Princess to be received, as has been told in the beginning of this description, by Florence, accompanied by the followers of Mars, of the Muses, of Ceres, of Industry, and of Tuscan Poetry and Design, and then triumphant Austria by Tuscany, and the Drava by Arno, and Ocean by the Tyrrhenian Sea, with Hymen promising her happy and prosperous nuptials, and the parental meeting of her august and glorious Emperors with the illustrious Medici, and then all passing through the Arch of Sacrosanct Religion and fulfilling and accomplishing their vows at the Cathedral Church, and having seen Heroic Virtue in triumph over Vice, and with what public rejoicing her entry was celebrated by Civil Virtue, and how, finally, she was welcomed by the magistrates of the city, with Neptune promising her a tranquil sea, it was determined judiciously to bring her at the last into the port of peaceful Security, who was seen figured over the door of the Ducal Palace, in a place marvellously appropriate, in the form of a very tall, most beautiful, and most joyous woman crowned with laurel and olive, who was shown seated in an easy attitude upon a stable pedestal and leaning against a great column; demonstrating by means of her the desired end of all human affairs, deservedly acquired for Florence, and in consequence for the happy bride, by the sciences, arts, and virtues of which we have spoken above, but particularly by her most prudent and most fortunate Lords, who had prepared to receive and accommodate her there as in a place secure beyond all others, wherein she might enjoy unceasingly in glory and splendour the benefits human and divine displayed before her "
98,174," in the ornaments that she had passed; which was explained very aptly both by the inscription that came with most beautiful grace over the door, saying:"
98,175,"INGREDERE OPTIMIS AUSPICIIS FORTUNATAS ÆDES TUAS AUGUSTA VIRGO, ET PRÆSTANTISSIMI SPONSI AMORE, CLARISS. DUCIS SAPIENTIA, CUM BONIS OMNIBUS DELICIISQUE SUMMA ANIMI SECURITATE DIU FELIX ET LÆTA PERFRUERE, ET DIVINÆ TUÆ VIRTUTIS, SUAVITATIS, FECUNDITATIS           FRUCTIBUS PUBLICAM HILARITATEM CONFIRMA."
98,176,"And also by the principal device, which was seen painted in a great oval in the highest part, over the statue of Security already described; and this was the military Eagle of the Roman Legions upon a laureate staff, which was shown to have been planted firmly in the earth by the hand of the standard-bearer; with the motto of such happy augury from Livy, from whom the whole device is taken, saying: HIC MANEBIMUS OPTUME. The ornament of the door, which was attached to the wall, was contrived in such a manner, and conceived so well, that it would serve excellently well if at any time, in order to adorn the simple but magnificent roughness of past ages, it were determined to build it in marble or some other finer stone as more stable and enduring, and more in keeping with our more cultured age. Beginning with the lowest part, I say, upon two great pedestals that rested on the level of the ground and stood one on either side of the true door of the Palace, were seen two immense captives, one male, representing Fury, and one female, with vipers and horned snakes for hair, representing Discord, his companion; which, as it were vanquished, subjugated, and bound with chains, and held down by the Ionic capital and by the architrave, frieze, and cornice that pressed upon them from above, seemed in a certain sort to be unable to breathe by reason of the great weight, revealing only too well in their faces, which were most beautiful in their ugliness, Anger, Rage, Venom, Violence, and Fraud, their peculiar and natural passions. Above that cornice was seen formed a frontispiece, in which was placed a very rich and very large escutcheon of the Duke, bordered by the usual Fleece, with the Ducal Mazzocchio supported by two very beautiful boys. And lest this single ornament, which exactly covered the jambs of the true door, might "
99,176," have a poor effect in so great a palace, it was thought right to place on either side of it four half-columns set two on one side and two on the other, which, coming to the same height, and furnished with the same cornice and architrave, should form a quarter-round which the other frontispiece, pointed but rectilinear, might embrace, with its projections and with all its appurtenances set in the proper places. And above this was formed a very beautiful base, where there was seen the above-described statue of Security, set in position, as has been told, with most beautiful grace. But to return to the four half-columns below; for the sake of greater magnificence, beauty, and proportion, I say, there had been left so much space at either side, between column and column, that there was ample room for a large and beautiful picture painted there in place of a niche. In one of these, that which was placed nearest to the divine statue of the gentle David, were seen in the forms of three women, who were shown full of joy advancing to meet their desired Lady, Nature, with her towers on her head, as is customary, and with her many breasts, signifying the happy multitude of her inhabitants, and Concord with the Caduceus in her hand, even as in the third was seen figured Minerva, the inventress and mistress of the liberal arts and of civil and refined customs. In the other, which faced towards the proud statue of Hercules, was seen Amaltheia, with the usual horn of plenty, overflowing with fruits and flowers, in her arms, and at her feet the corn-measure brimming and adorned with ears of corn, signifying the abundance and fertility of the earth; there, also, was Peace crowned with flowered and fruitful olive, with a branch of the same in the hand, and finally there was seen, with an aspect grave and venerable, Majesty or Reputation; demonstrating ingeniously with all these things how in well-ordered cities, abundant in men, copious in riches, adorned by arts, filled with sciences, and illustrious in majesty and reputation, one lives happily and in peace, quietness, and contentment. Then in line with the four half-columns already described, above the cornice and frieze of each, was seen fixed in a manner no less beautiful a socle with a pedestal in proportion, upon which rested some statues; and since the two in the centre embraced also the width of the two terminals described, upon each of these were placed two statues "
100,176," embracing one another—Virtue, namely, who was shown holding Fortune in a strait and loving embrace, with a motto on the base saying, VIRTUTEM FORTUNA SEQUETUR; as if to demonstrate that, whatever many may say, where virtue is fortune is never wanting; and upon the other Fatigue or Diligence, who in like manner was shown in the act of embracing Victory, with a motto at her feet saying: AMAT VICTORIA CURAM. And above the half-columns that were at the extremities, and upon which the pedestals were narrower, adorning each of them with a single statue, on one there was seen Eternity as she is figured by the ancients, with the heads of Janus in her hands, and with the motto, NEC FINES NEC TEMPORA; and on the other Fame figured in the usual manner, likewise with a motto saying: TERMINAT ASTRIS. Between one and the other of these, there was placed with ornate and beautiful composition, so as to have the above-named escutcheon of the Duke exactly in the middle, on the right hand that of the most excellent Prince and Princess, and on the other that which the city has been accustomed to use from ancient times."
100,177,"I thought, when I first resolved to write, that it would take much less work to bring me to the end of the description given above, but the abundance of the inventions, the magnificence of the things done, and the desire to satisfy the curiosity of craftsmen, for whose particular benefit, as has been told, this description is written, have in some way, I know not how, carried me to a length which might perchance appear to some to be excessive, but which is nevertheless necessary for one who proposes to render everything distinct and clear. But now that I find myself past the first part of my labours, although I hope to treat with more brevity, and with perhaps no less pleasure for my readers, the remainder of the description of the spectacles that were held, in which, no less than the liberality of our magnanimous Lords, and no less than the lively dexterity of the ingenious inventors, there appeared rare and excellent the industry and art of the same craftsmen, yet it should not be thought a thing beside the mark or altogether unworthy of consideration, if, before "
101,177," going any further, we say something of the aspect of the city while the festivities for the nuptials were being prepared and after they were finished, for the reason that in the city, to the infinite entertainment of all beholders, were seen many streets redecorated both within and without, the Ducal Palace (as will be described) embellished with extraordinary rapidity, the fabric of the long corridor (which leads from that Palace to that of the Pitti) flying, as it were, with wings, the column, the fountain, and all the arches described above springing in a certain sense out of the ground, and all the other festive preparations in progress, but in particular the comedy, which was to appear first, and the two grand masquerades, which had need of most labour, and, finally, all the other things being prepared according to the time at which they were to be represented, some quickly and others more slowly; the two Lords, Duke and Prince, after the manner of the ancient Ædiles, having distributed them between themselves, and having undertaken to execute each his part in generous emulation. Nor was less solicitude or less rivalry seen among the gentlemen and ladies of the city, and among the strangers, of whom a vast number had flocked thither from all Italy, vying one with another in the pomp of vestments, and not less in their own than in the liveries of their attendants, male and female, in festivals private and public, and in the sumptuous banquets that were given in constant succession, now in one place and now in another; so that there could be seen at one and the same moment leisure, festivity, delight, spending, and pomp, and also commerce, industry, patience, labour, and grateful gain, with which all the craftsmen named above were filled, all working their effect in liberal measure."
101,178,"Now, to come to the court of the Ducal Palace, into which one entered by the door already described; in order not to pass it by without saying anything about it, we must relate that, although it seemed dark and inconvenient, and almost incapable of receiving any kind of ornamentation, nevertheless with marvellous novelty and with incredible rapidity it was carried to that perfection of beauty and loveliness in which it may be seen by everyone at the present day. In addition to the graceful fountain of hardest porphyry that is placed in the centre, and the lovely "
102,178," boy that pours water into it from the dolphin held in his arms, in an instant the nine columns were fluted and shaped in a most beautiful manner in the Corinthian Order, which surround the square court named above, and which support on one side the encircling loggie constructed very roughly of hard-stone, according to the custom of those times; overlaying the ground of those columns almost entirely with gold, and filling them with most graceful foliage over the flutings, and shaping their bases and capitals together according to the good ancient custom. Within the loggie, the vaults of which were all filled and adorned with most bizarre and extravagant grotesques, there were seen represented, as in many medallions made for the same purpose, some of the glorious deeds of the magnanimous Duke, which—if smaller things may be compared with greater—I have considered often in my own mind to be so similar to those of the first Octavianus Augustus, that it would be difficult to find any greater resemblance; for the reason that—not to mention that both the one and the other were born under one and the same ascendant of Capricorn, and not to mention that both were raised almost unexpectedly to the sovereignty at the same immature age, and not to speak of the most important victories gained both by the one and by the other in the first days of August, and of their having similar constitutions and natures in their private and intimate lives, and of their singular affection for their wives, save that in his children, in the election to the principality, and perhaps in many other things, I believe that our fortunate Duke might be esteemed more blessed than Augustus—is there not seen both in the one and in the other a most ardent and most extraordinary desire to build and embellish, and to contrive that others should build and embellish? Insomuch that, if the first said that he found Rome built of bricks and left her built of solid stone, the second will be able to say not less truthfully that he received Florence already of stone, indeed, ornate and beautiful, but leaves her to his successors by a great measure more ornate and more beautiful, increased and magnified by every kind of convenient, lovely, and magnificent adornment."
102,179,"To represent these matters, in each lunette of the above-named loggie there was seen an oval accommodated with suitable ornaments, "
103,179," and with singular grace; in one of which there could be seen the fortification of Porto Ferrajo in Elba, a work of such importance, with many ships and galleys that were shown lying there in safety, and the glorious building of the city in the same place, called after its founder Cosmopolis; with a motto within the oval, saying: ILVA RENASCENS; and another in the encircling scroll, which said: TUSCORUM ET LIGURUM SECURITATI. Even as in the second was seen that most useful and handsome building wherein the greater part of the most noble magistrates are to be accommodated, which is being erected by his command opposite to the Mint, and which may be seen already carried near completion; and over it stretches that long and convenient corridor of which mention has been made above, built with extraordinary rapidity in these days by order of the same Duke; likewise with a motto that said: PUBLICÆ COMMODITATI. And so, also, in the third was seen Concord, with the usual horn of plenty in the left hand, and with an ancient military ensign in the right, at whose feet a Lion and a She-Wolf, the well-known emblems of Florence and Siena, were shown lying in peaceful tranquillity; with a motto suited to the matter, and saying: ETRURIA PACATA. In the fourth was seen depicted the above-described oriental column of granite, with Justice on the summit, which under his happy sceptre may well be said to be preserved inviolate and impartial; with a motto saying: JUSTITIA VICTRIX. Even as in the fifth was seen a ferocious bull with both the horns broken, intended to signify, as has been told already of the Achelous, the straightening of the River Arno in many places, carried out with such advantage by the Duke; with the motto: IMMINUTUS CREVIT. In the sixth, then, was seen that most superb palace which was begun formerly by M. Luca Pitti with a magnificence so marvellous in a private citizen, and with truly regal spirit and grandeur, and which at the present day our most magnanimous Duke is causing with incomparable artistry and care to be not only carried to completion, but also to be increased and beautified in a glorious and marvellous manner, with architecture heroic and stupendous, and also with very large and very choice gardens full of most abundant fountains, and with a vast quantity of most noble statues, ancient and modern, which he has caused to be collected from all over "
104,179," the world; which was explained by the motto, saying: PULCHRIORA LATENT. In the seventh, within a great door, were seen many books arranged in various manners, with a motto in the scroll, saying, PUBLICÆ UTILITATI; intended to signify the glorious solicitude shown by many of the Medici family, and particularly by our most liberal Duke, in collecting and preserving with such diligence a marvellous quantity of the rarest books in every tongue, recently placed in the beautiful Library of S. Lorenzo, which was begun by Clement VII and finished by his Excellency. Even as in the eighth, under the figure of two hands that appeared to become more firmly bound together the more they strove to undo a certain knot, there was denoted the abdication lovingly performed by him in favour of the most amiable Prince, and how difficult, or, we should rather say, how impossible it is for one who has once set himself to the government of a State, to disengage himself; which was explained by the motto, saying: EXPLICANDO IMPLICATUR. In the ninth was seen the above-described Fountain of the Piazza, with that rare statue of Neptune, and with the motto, OPTABILIOR QUO MELIOR; signifying not only the adornment of the immense statue and fountain named above, but also the profit and advantage that will accrue in a short time to the city from the waters that the Duke is constantly engaged in bringing to her. In the tenth, then, was seen the magnanimous creation of the new Order of S. Stephen, represented by the figure of the same Duke in armour, who was shown offering a sword with one hand over an altar to an armed knight, and with the other one of their crosses; with a motto saying: VICTOR VINCITUR. And in the eleventh, likewise under the figure of the same Duke, who was addressing many soldiers according to the ancient custom, there was represented the militia so well ordained and preserved by him in his valorous companies; with a motto that explained it, saying: RES MILITARIS CONSTITUTA. In the twelfth, with the sole words, MUNITA TUSCIA, and without any further representation, were demonstrated the many fortifications made by our most prudent Duke in the most important places in the State; adding in the scroll, with fine morality: SINE JUSTITIA IMMUNITA. Even as in the thirteenth, in like manner without any other representation, there could be read, SICCATIS MARITIMIS "
105,179," PALUDIBUS; as may be seen to his infinite glory in many places, but above all in the fertile country of Pisa. And in order not to pass over completely in silence the praise due to him for having brought back and restored so gloriously to his native Florence the artillery and the ensigns lost at other times, in the fourteenth and last were seen some soldiers returning to him laden with these, all dancing and joyful; with a motto in explanation, which said: SIGNIS RECEPTIS. And then, for the satisfaction of the strangers, and particularly the many German lords who had come thither in vast numbers in honour of her Highness, with the most excellent Duke of Bavaria, the younger, her kinsman, there were seen under the above-described lunettes, beautifully distributed in compartments and depicted with all the appearance of reality, many of the principal cities of Austria, Bohemia, Hungary, the Tyrol, and the other States subject to her august brother."
105,180,"Now, ascending by the most commodious staircase to the Great Hall, where the principal and most important festivities and the principal banquet of the nuptials were celebrated (forbearing to speak of the magnificent and stupendous ceiling, marvellous in the variety and multitude of the rare historical paintings, and marvellous also in the ingenuity of the inventions, in the richness of the partitions, and in the infinite quantity of gold with which the whole is seen to shine, but most marvellous in that it has been executed in an incredibly short time by the industry of a single painter; and treating of the other things pertaining only to this place), I must say that truly I do not believe that in these our parts we have any information of any other hall that is larger or more lofty; but to find one more beautiful, more rich, more ornate, or arranged with more convenience than that hall as it was seen on the day when the comedy was performed, that I believe would be absolutely impossible. For, in addition to the immense walls, on which with graceful partitions, and not without poetical invention, were seen portrayed from the reality the principal squares of the most noble cities of Tuscany, and in addition to "
106,180," the vast and most lovely canvas painted with various animals hunted and taken in various ways, which, upheld by a great cornice, and concealing the prospect-scene, served so well as one of the end-walls, that the Great Hall appeared to have its due proportions, such, in addition, and so well arranged, were the tiers of seats that ran right round, and so lovely on that day the sight of the handsome ladies who had been invited there in great numbers from among the most beautiful, the most noble, and the richest, and of the many lords, chevaliers, and other gentlemen who had been accommodated above them and throughout the rest of the room, that without a doubt, when the fantastic lights were lit, at the fall of the canvas described above, the luminous prospect-scene being revealed, it appeared in truth as if Paradise with all the Choirs of the Angels had been thrown open at that instant; which illusion was increased marvellously by a very soft, full, and masterly concert of instruments and voices, which very soon afterwards was heard to come forth from that direction. In that prospect-scene the most distant part was made to recede most ingeniously along the line of the bridge, terminating in the end of the street that is called the Via Maggio, and in the nearest part was represented the beautiful street of S. Trinita; and when the eyes of the spectators had been allowed to sate themselves for some time with that and the many other marvellous things, the desired and welcome beginning was made with the first interlude of the comedy, which was taken, like all the others, from that touching story of Psyche and Cupid so delicately narrated by Apuleius in his Golden Ass. From it were taken the parts that appeared the most important, and these were accommodated with the greatest possible dexterity to the comedy, so that, having made, as it were, an ingenious composition from the one fable and the other, it might appear that what the Gods did in the fable of the interludes was done also by mankind in the fable of the comedy, as if constrained by a superior power. In the hollow sky of the above-named prospect-scene, which opened out all of a sudden, there was seen to appear another sky contrived with great artifice, from which was seen issuing little by little a white and very naturally counterfeited cloud, upon which, with an effect of singular beauty, a gilded and jewelled car appeared to "
107,180," be resting, recognized as that of Venus, because it was drawn by two snow-white swans, and in it, as its mistress and guide, could be perceived likewise that most beautiful Goddess, wholly nude and crowned with roses and myrtle, seated with great majesty and holding the reins. She had in her company the three Graces, likewise recognized by their being shown wholly nude, by their blonde tresses, which fell all loose over their shoulders, and even more by the manner in which they were standing linked hand to hand; and also the four Hours, who had the wings all painted after the likeness of butterflies, and, not without reason, were distinguished in certain particulars according to the four seasons of the year. Thus one of them, who had the head and the buskins all adorned with various little flowers, and the dress of changing colours, was intended to represent the varied and flowering Spring; even as the second, with the garland and the buskins woven of pale ears of corn, and the yellow draperies wherewith she was adorned, was intended to signify the heat of Summer, and the third, representing Autumn, and all clothed in red draperies, signifying the maturity of fruits, was seen likewise all covered and adorned with those same fruits, vine-leaves, and grapes; and the fourth and last, who represented the white and snowy Winter, besides her dress of turquoise-blue all sprinkled with flakes of snow, had the hair and the buskins likewise covered with similar snow, hoar-frost, and ice. And all, as followers and handmaidens of Venus, being grouped around the car on the same cloud with singular artistry and most beautiful composition, were seen—leaving behind them Jove, Juno, Saturn, Mars, Mercury, and the other Gods, from whom appeared to be issuing the soft harmony described above—to sink gradually with most beautiful grace towards the earth, and by their coming to fill the scene and the whole hall with a thousand sweet and precious odours; while from another part, with an aspect no less gracious, but appearing to walk on earth, was seen to come the nude and winged Cupid, likewise accompanied by those four Passions that seem so often to be wont to disturb his unrestful kingdom; Hope, namely, all clothed in green, with a little flowering branch on the head; Fear, recognized, in addition to his pale garment, by the rabbits that he had on his hair and his buskins; Joy, likewise clothed in white "
108,180," and orange and a thousand glad colours, and with a plant of flowering borage on the hair, and Sorrow, all in black and in aspect all weeping and sad; of whom, as his ministers, one carried the bow, another the quiver and the arrows, another the nets, and yet another the lighted torch. And while the above-described Hours and Graces, having descended from the cloud, went slowly towards their mother's car, now arrived on earth, and, having grouped themselves reverently in a most graceful choir around the lovely Venus, seemed all intent on singing in harmony with her, she, turning towards her son with rare and infinite grace, and making manifest to him the cause of her displeasure, when those in Heaven were silent, sang the two following stanzas, the first of the ballad, saying:"
108,181,"A me, che fatta son negletta e sola,     Non più gli altar nè i voti,     Ma di Psiche devoti     A lei sola si danno, ella gl' invola;"
108,182,"Dunque, se mai di me ti calse o cale,     Figlio, l' armi tue prendi,     E questa folle accendi     Di vilissimo amor d' uomo mortale."
108,183,"Which being finished, and each of her handmaidens having returned to her own place, while they kept continually throwing down various delicate and lovely garlands of flowers upon the assembled spectators, the cloud and the car, as if the beautiful guide had satisfied her desire, were seen to move slowly and to go back towards the heaven; and when they had arrived there, and the heaven was closed again in an instant, without a single sign remaining from which one might have guessed by which part the cloud and so many other things had come forth and returned, everyone, it appeared, was left all amazed with a sort of novel and pleasing marvel. But the obedient Cupid, while that was being done, making a sign, as it were, to his mother that her command would be fulfilled, and crossing the stage, continued—with his companions, who were presenting him his arms, and who, likewise singing, kept in harmony with him—the following stanza, the last, saying:"
108,184, 
109,184," Ecco madre, andiam noi; chi l' arco dammi?     Chi le saette? ond' io     Con l' alto valor mio     Tutti i cor vinca, leghi, apra, ed infiammi."
109,185,"And he, also, as he sang this, kept shooting arrows, many and various, at those listening to him, whereby he gave reason to believe that the lovers who were about to perform their parts, stung, as it were, by them, were giving birth to the comedy about to follow."
109,186,"The first act being finished, and Cupid having been taken in his own snare—at the moment when he thought to take the lovely Psyche—by reason of her infinite beauty, it became necessary to represent those mysterious voices which, as may be read in the fable, had been intended by him to serve her; and so there was seen to issue by one of the four passages that had been left on the stage for the use of the performers, first a little Cupid who was carrying in his arms what seemed to be a graceful swan, with which, since it concealed an excellent bass-viol, while he appeared to be diverting himself with a wand of marsh-grass that served him as a bow, he proceeded to play most sweet airs. After him, four others were seen to come at one and the same moment by the four passages of the stage already described; by one the amorous Zephyr, all merry and smiling, who had wings, garments, and buskins woven of various flowers; by another Music, known by the tuning instrument that she had on the head, by her rich dress covered with her various instruments and with various scrolls wherein were marked all her notes and all her times, and even more because she likewise was seen playing with most sweet harmony upon a great and beautiful lyra-viol; and by the other two, also, Play and Laughter were seen to appear in the form of two little Cupids, playing and laughing. After these, while they were going on their way to their destined places, four other Cupids were seen to issue by the same passages, in the same guise, and at the same time, and to proceed likewise to play most graciously on four most ornate "
110,186," lutes; and after them four other similar little Cupids, two of whom, with fruits in their hands, were seen playing together, and two seemed to be seeking to shoot one another in the breast with their bows and arrows, in a quaint and playful fashion. All these gathered in a graceful circle, and, singing in most harmonious concert the following madrigal, with the lutes and with many other instruments concealed within the scenery accompanying the voices, they appeared to make this whole conception manifest enough, saying:"
110,187," O altero miracolo novello!     Visto l' abbiam! ma chi sia che cel creda?     Ch' amor, d' amor ribello,     Di se stesso e di Psiche oggi sia preda?     Dunque a Psiche conceda     Di beltà pur la palma e di valore     Ogn' altra bella, ancor che pel timore     Ch' ha del suo prigionier dogliosa stia;     Ma seguiam noi l' incominciata via,     Andiam Gioco, andiam Riso,     Andiam dolce armonia di Paradiso,     E facciam che i tormenti     Suoi dolci sien co' tuoi dolci concenti."
110,188,"Not less festive was the third Interlude, because, as is narrated in the fable, Cupid being occupied with the love of his beautiful Psyche, and not caring any more to kindle the customary flames in the hearts of mortals, and using with others, as others with him, fraud and deceit, it was inevitable that among those same mortals, who were living without love, there should arise at the same time a thousand frauds and a thousand deceits. And therefore it was made to appear that the floor of the stage swelled up, and finally that it was changed into seven little mounds from which there were seen to issue, as things evil and hurtful, first seven Deceits, and then seven others, which could be recognized as such with ease, for the reason that not only the bust of each was all spotted, after the likeness of a leopard, and the thighs and legs like serpents, but their "
111,188," locks were seen all composed of malicious foxes in most fantastic forms and very beautiful attitudes; and in their hands, not without laughter from the bystanders, some were holding traps, some hooks, and others guileful crooks and grapnels, under which had been concealed with singular dexterity some musical serpents, for the sake of the music that they had to make. These, expressing thus the conception described above, after they had first most sweetly sung, and then sung and played, the following madrigal, went with very beautiful order (providing material for the deceptions of the comedy) their several ways along the four above-mentioned passages of the stage:"
111,189," S' amor vinto e prigion, posto in oblio     L' arco e l' ardente face,     Della madre ingannar nuovo desio     Lo punge, e s' a lui Psiche inganno face,     E se l' empia e fallace     Coppia d' invide suore inganno e froda     Sol pensa, or chi nel mondo oggi più sia     Che 'l regno a noi non dia?     D' inganni dunque goda     Ogni saggio, e se speme altra l' invita     Ben la strada ha smarrita."
111,190,"Now, deceits giving rise to affronts, and affronts to dissensions and quarrels and a thousand other suchlike evils, since Cupid, by reason of the hurt received from the cruel lamp, was not able to attend to his customary office of inflaming the hearts of living mortals, in the fourth interlude, in place of the seven mounds that had been shown on the stage the time before, there were seen to appear in this one (to give material for the disturbances of the comedy) seven little abysses, from which there first came a black smoke, and then, little by little, was seen to appear Discord with an ensign in the hand, recognized, besides her arms, by the torn and varied dress and by the tresses, and with her Rage, also recognized, besides the arms, by the buskins in the form of claws, and by the bear's head in place of a helmet, from which poured a constant stream "
112,190," of smoke and flame; and Cruelty, with the great scythe in her hand, known by the helmet in the likeness of a tiger's head and by the buskins after the manner of the feet of a crocodile; and Rapine, also, with the pruning-hook in her hand, with the bird of prey on the helmet, and with the feet in the likeness of an eagle; and Vengeance, with a bloody scimitar in the hand, and with buskins and helmet all woven of vipers; and two Anthropophagi, or Lestrigonians, as we would rather call them, who, sounding two trombones in the form of ordinary trumpets, appeared to be seeking with a certain bellicose movement (besides the sound) to excite the audience of bystanders to combat. Each of these was between two Furies, horrible companions, furnished with drums, whips of iron, and various arms, beneath which with the same dexterity had been hidden various musical instruments. The above-named Furies could be recognized by the wounds wherewith their whole persons were covered, from which were seen pouring flames of fire, by the serpents with which they were all encircled and bound, by the broken chains that hung from their legs and arms, and by the fire and smoke that issued from their hair. And all these, having sung the following madrigal all together with a certain fiery and warlike harmony, performed in the manner of combatants a novel, bold, and most extravagant Moorish dance; at the end of which, running here and there in confusion about the stage, they were seen finally to take themselves in a horrible and fearsome rout out of the sight of the spectators:"
112,191," In bando itene, vili     Inganni; il mondo solo ira e furore     Sent' oggi; audaci voi, spirti gentili,     Venite a dimostrar vostro valore;     Che se per la lucerna or langue amore,     Nostro convien, non che lor sia l' impero.     Su dunque ogni più fero     Cor surga; il nostro bellicoso carme     Guerra, guerra sol grida, e solo arm', arme."
113,192,"Poor simple Psyche, having (as has been hinted in the last interlude) injured her beloved spouse with the torch by her rash and eager curiosity, and being abandoned by him, and having finally fallen into the hands of angry Venus, provided most convenient material for the fifth and most sorrowful interlude, accompanying the sadness of the fourth act of the comedy; for it was feigned that she was sent by that same Venus to the infernal Proserpine, whence she should never be able to return among living creatures. And so, wrapped in despair and very sad, she was seen approaching by one of the passages, accompanied by hateful Jealousy, who had an aspect all pallid and afflicted, like her other followers, and was known by the four heads and by the dress of turquoise-blue all interwoven with eyes and ears; by Envy, known likewise by the serpents that she was devouring; by Thought, Care, or Solicitude, whichever we may choose to call her, known by the raven that she had on the head, and by the vulture that was tearing her entrails; and by Scorn, or Disdain (to make it a woman's name), who could be recognized not only by the owl that she had on the head, but also by the ill-made, ill-fitting and tattered dress. When these four, beating and goading her, had made their way near the middle of the stage, in an instant the ground opened in four places with fire and smoke, and they, as if they sought to defend themselves, seized hold of four most horrible serpents that were seen without any warning to issue from below, and struck them a thousand different blows with their thorny staves, under which were concealed four little bows, until in the end, after much terror in the bystanders, it appeared that the serpents had been torn open by them; and then, striking again in the blood-stained bellies and entrails, all at once there was heard to issue—Psyche singing the while the madrigal given below—a mournful but most delicate and sweet harmony; for in the serpents were concealed with singular artifice four excellent bass-viols, which, accompanying (together with four trombones that sounded behind the stage) the single plaintive and gracious voice of Psyche, produced an effect at once so sad "
