page,paragraph_id,text
131,163," man from birth to death, was sent by Vasari to Messer Sforza; and it so pleased him, and likewise the Duke, that, in order that it might have all its perfection, they resolved that they would not have it taken in hand until such time as Vasari himself should have arrived in Florence. Which Vasari having at last come and having been received by his most illustrious Excellency and by the above-named Messer Sforza with great friendliness, they began to discuss who might be the right man to execute that façade. Whereupon Giorgio, not allowing the occasion to slip by, said to Messer Sforza that no one was better able to carry out that work than Cristofano, and that neither in that nor in the works that were to be executed in the Palace, could he do without Cristofano's aid. And so, Messer Sforza having spoken of this to the Duke, after many inquiries it was found that Cristofano's crime was not so black as it had been painted, and the poor fellow was at last pardoned by his Excellency. Which news having been received by Vasari, who was at Arezzo, revisiting his native place and his friends, he sent a messenger expressly to Cristofano, who knew nothing of the matter, to give him that good news; and when he heard it, he was like to faint with joy. All rejoicing, therefore, and confessing that no one had ever been a better friend to him than Vasari, he went off next morning from Città di Castello to the Borgo, where, after presenting his letters of deliverance to the Commissioner, he made his way to his father's house, where his mother and also his brother, who had been recalled from exile long before, were struck with astonishment. Then, after passing two days there, he went off to Arezzo, where he was received by Giorgio with more rejoicing than if he had been his own brother, and recognized that he was so beloved by Vasari that he resolved that he would spend the rest of his life with him."
131,164,
131,164,"They then went from Arezzo to Florence together, and Cristofano went to kiss the hands of the Duke, who received him readily and was struck with amazement, for the reason that, whereas he had thought to see some great bravo, he saw the best little man in the world. Cristofano was likewise made much of by Messer Sforza, who conceived a very great affection for him; and he then set his hand to the above-mentioned façade. In that work, Giorgio, because it was not yet possible to work "
132,164," in the Palace, assisted him, at his own request, to execute some designs for the scenes in the façade, also designing at times during the progress of the work, on the plaster, some of the figures that are there. But, although there are in it many things retouched by Vasari, nevertheless the whole façade, with the greater part of the figures and all the ornaments, festoons, and large ovals, is by the hand of Cristofano, who in truth, as may be seen, was so able in handling colours in fresco, that it may be said—and Vasari confesses it—that he knew more about it than Giorgio himself. And if Cristofano, when he was a lad, had exercised himself continuously in the studies of art—for he never did a drawing save when he had afterwards to carry it into execution—and had pursued the practice of art with spirit, he would have had no equal, seeing that his facility, judgment and memory enabled him to execute his works in such a way, without any further study, that he used to surpass many who in fact knew more than he. Nor could anyone believe with what facility and resolution he executed his labours, for, when he set himself to work, no matter how long a time it might take, he so delighted in it that he would never lift his eyes off his painting; wherefore his friends might well expect the greatest things from him. Besides this, he was so gracious in his conversation and his jesting as he worked, that Vasari would at times stay working in his company from morning till night, without ever growing weary."
132,165,
132,165,"Cristofano executed this façade in a few months, not to mention that he sometimes stayed away some weeks without working there, going to the Borgo to see and enjoy his home. Now I do not wish to grudge the labour of describing the distribution and the figures of this work, which, from its being in the open air and much exposed to the vagaries of the weather, may not have a very long life; scarcely, indeed, was it finished, when it was much injured by a terrible rain and a very heavy hail-storm, and in some places the wall was stripped of plaster. In this façade, then, there are three compartments. The first, to begin at the foot, is where the principal door and the two windows are; the second is from the sill of those windows to that of the second range of windows; and the third is from those last windows to the cornice of the roof. There "
133,165," are, besides this, six windows in each range, which give seven spaces; and the whole work was divided according to this plan in straight lines from the cornice of the roof down to the ground. Next to the cornice of the roof, then, there is in perspective a great cornice, with brackets that project over a frieze of little boys, six of whom stand upright along the breadth of the façade—namely, one above the centre of the arch of each window; and these support with their shoulders most beautiful festoons of fruits, leaves, and flowers, which run from one to another. Those fruits and flowers are arranged in due succession according to the seasons, symbolizing the periods of our life, which is there depicted; and on the middle of the festoons, likewise, where they hang down, are other little boys in various attitudes. This frieze finished, between the upper windows, in the spaces that are there, there were painted the seven Planets, with the seven celestial Signs above them as a crown and an ornament. Beneath the sill of these windows, on the parapet, is a frieze of Virtues, who, two by two, are holding seven great ovals; in which ovals are seven distinct stories representing the Seven Ages of Man, and each Age is accompanied by two Virtues appropriate to her, and beneath the ovals in the spaces between the lower windows there are the three Theological and the four Moral Virtues. Below this, in the frieze that is above the door and the windows supported by knee-shaped brackets, are the seven Liberal Arts, each of which is in a line with the oval in which is the particular story of the Life of Man appropriate to it; and in the same straight lines, continued upwards, are the Moral Virtues, Planets, Signs, and other corresponding symbols. Next, between the windows with knee-shaped brackets, there is Life, both the active and the contemplative, with scenes and statues, continued down to Death, Hell, and our final Resurrection."
133,166,
133,166,"In brief, Cristofano executed almost all by himself the whole cornice, the festoons, the little boys, and the seven Signs of the Planets. Then, beginning on one side, he painted first the Moon, and represented her by a Diana who has her lap full of flowers, after the manner of Proserpine, with a moon upon her head and the Sign of Cancer above her. Below, in the oval wherein is the story of Infancy, there are present at the "
134,166," Birth of Man some nurses who are suckling infants, and newly-delivered women in bed, executed by Cristofano with much grace; and this oval is supported by Will alone, who is a half-nude young woman, fair and beautiful, and she is sustained by Charity, who is also suckling infants. And beneath the oval, on the parapet, is Grammar, who is teaching some little boys to read."
134,167,
134,167,"Beginning over again, there follows Mercury with the Caduceus and with his Sign, who has below him in the oval some little boys, some of whom are going to school and some playing. This oval is supported by Truth, who is a nude little girl all pure and simple, who has on one side a male figure representing Falsehood, with a variety of girt-up garments and a most beautiful countenance, but with the eyes much sunken. Beneath the oval of the windows is Faith, who with the right hand is baptizing a child in a conch full of water, and with the left hand is holding a cross; and below her, on the parapet, is Logic covered by a veil, with a serpent."
134,168,"Next follows the Sun, represented by an Apollo who has the lyre in his hand, with his Sign in the ornament above. In the oval is Adolescence, represented by two boys of equal age, one of whom, holding a branch of olive, is ascending a mountain illumined by the sun, and the other, halting halfway up to admire the beauties that Fraud displays from the middle upwards, without perceiving that her hideous countenance is concealed behind a smooth and beautiful mask, is caused by her and her wiles to fall over a precipice. This oval is supported by Sloth, a gross and corpulent man, who stands all sleepy and nude in the guise of a Silenus; and also by Toil, in the person of a robust and hard-working peasant, who has around him the implements for tilling the earth. These are supported by that part of the ornament that is between the windows, where Hope is, who has the anchors at her feet; and on the parapet below is Music, with various musical instruments about her."
134,169,"There follows in due order Venus, who has clasped Love to her bosom, and is kissing him; and she, also, has her Sign above her. In the oval that she has beneath her is the story of Youth; that is, in the centre a young man seated, with books, instruments for measuring, and other "
135,169," things appertaining to design, and in addition maps of the world and cosmographical globes and spheres; and behind him is a loggia, in which are young men who are merrily passing the time away with singing, dancing, and playing, and also a banquet of young people all given over to enjoyment. On one side this oval is supported by Self-knowledge, who has about her compasses, armillary spheres, quadrants, and books, and is gazing at herself in a mirror; and, on the other side, by Fraud, a hideous old hag, lean and toothless, who is mocking at Self-knowledge, and in the act of covering her face with a smooth and beautiful mask. Below the oval is Temperance, with a horse's bridle in her hand, and beneath her, on the parapet, is Rhetoric, who is in a line with the other similar figures."
135,170,
135,170,"Next to these comes Mars in armour, with many trophies about him, and with the Sign of the Lion above him. In his oval, which is below him, is Virility, represented by a full-grown man, standing between Memory and Will, who are holding before him a basin of gold containing a pair of wings, and are pointing out to him the path of deliverance in the direction of a mountain; and this oval is supported by Innocence, who is a maiden with a lamb at her side, and by Hilarity, who, all smiling and merry, reveals herself as what she really is. Beneath the oval, between the windows, is Prudence, who is making herself beautiful before a mirror; and she has below her, on the parapet, a figure of Philosophy."
135,171,"Next there follows Jove, with his thunderbolt and his bird, the Eagle, and with his Sign above him. In the oval is Old Age, who is represented by an old man clothed as a priest and kneeling before an altar, upon which he is placing the basin of gold with the two wings; and this oval is supported by Compassion, who is covering some naked little boys, and by Religion, enveloped in sacerdotal vestments. Below these is a Fortitude in armour, who, planting one of her legs in a spirited attitude on a fragment of a column, is placing some balls in the mouth of a lion; and beneath her, on the parapet, she has a figure of Astrology."
135,172,"The last of the seven Planets is Saturn, depicted as an old man heavy with melancholy, who is devouring his own children, with a great "
136,172," serpent that is seizing its own tail with its teeth; which Saturn has above him the Sign of Capricorn. In the oval is Decrepitude, and here is depicted Jove in Heaven receiving a naked and decrepit old man, kneeling, who is watched over by Felicity and Immortality, who are casting his garments into the world. This oval is supported by Beatitude, who is upheld by a figure of Justice in the ornament below, who is seated and has in her hand the sceptre and upon her shoulders the stork, with arms and laws around her; and on the parapet below is Geometry."
136,173,
136,173,"In the lowest part at the foot, which is about the windows with knee-shaped brackets and the door, is Leah in a niche, representing the Active Life, and on the other side of the same place is Industry, who has a Cornucopia and two goads in her hands. Near the door is a scene in which many masters in wood and stone, architects, and stone-cutters have before them the gate of Cosmopolis, a city built by the Lord Duke Cosimo in the island of Elba, with a representation of Porto-Ferrajo. Between this scene and the frieze in which are the Liberal Arts, is Lake Trasimene, round which are Nymphs who are issuing from the water with tench, pike, eels, and roach, and beside the lake is Perugia, a nude figure holding with her hands a dog, which she is showing to a figure of Florence corresponding to her, who stands on the other side, with a figure of Arno beside her who is embracing and fondling her. And below this is the Contemplative Life in another scene, in which many philosophers and astrologers are measuring the heavens, appearing to be casting the horoscope of the Duke; and beside this, in the niche corresponding to that of Leah, is her sister Rachel, the daughter of Laban, representing the Contemplative Life. The last scene, which is likewise between two niches and forms the conclusion of the whole invention, is Death, who, mounted on a lean horse and holding the scythe, and accompanied by War, Pestilence, and Famine, is riding over persons of every kind. In one niche is the God Pluto, and beneath him Cerberus, the Hound of Hell; and in the other is a large figure rising again from a sepulchre on the last day. After all these things Cristofano executed on the pediments of the windows with knee-shaped brackets some nude figures that are holding the devices of his Excellency, and over the door a Ducal coat of "
137,173," arms, the six balls of which are upheld by some naked little boys, who twine in and out between each other as they fly through the air. And last of all, in the bases at the foot, beneath all the scenes, the same Cristofano painted the device of M. Sforza; that is, some obelisks, or rather triangular pyramids, which rest upon three balls, with a motto around that reads—Immobilis."
137,174,
137,174,"This work, when finished, was vastly extolled by his Excellency and by Messer Sforza himself, who, like the courteous gentleman that he was, wished to reward with a considerable present the art and industry of Cristofano; but he would have none of it, being contented and fully repaid by the goodwill of that lord, who loved him ever afterwards more than I could say. While the work was being executed, Vasari had Cristofano with him, as he had always done in the past, in the house of Signor Bernardetto de' Medici, who much delighted in painting; which having perceived, Cristofano painted two scenes in chiaroscuro in a corner of his garden. One was the Rape of Proserpine, and in the other were Vertumnus and Pomona, the deities of agriculture; and besides this Cristofano painted in this work some ornaments of terminal figures and children of such variety and beauty, that there is nothing better to be seen."
137,175,"Meanwhile arrangements had been made for beginning to paint in the Palace, and the first thing that was taken in hand was a hall in the new apartments, which, being twenty braccia wide, and having a height, according as Tasso had constructed it, of not more than nine braccia, was raised three braccia with beautiful ingenuity by Vasari, that is, to a total height of twelve braccia, without moving the roof, which was half a pavilion roof."
137,176,"But because in doing this, before it could become possible to paint, much time had to be devoted to reconstructing the ceilings and to other works in that apartment and in others, Vasari himself obtained leave to go to Arezzo to spend two months there together with Cristofano. However, he did not succeed in being able to rest during that time, for the reason that he could not refuse to go in those days to Cortona, where he painted in fresco the vaulting and the walls of the Company of Jesus "
138,176," with the assistance of Cristofano, who acquitted himself very well, and particularly in the twelve different sacrifices from the Old Testament which they executed in the lunettes between the spandrels of the vaulting. Indeed, to speak more exactly, almost the whole of this work was by the hand of Cristofano, Vasari having done nothing therein beyond making certain sketches, designing some parts on the plaster, and then retouching it at times in various places, according as it was necessary."
138,177,
138,177,"This work finished, which is not otherwise than grand, worthy of praise, and very well executed, by reason of the great variety of things that are in it, they both returned to Florence in the month of January of the year 1555. There, having taken in hand the Hall of the Elements, while Vasari was painting the pictures of the ceiling, Cristofano executed some devices that bind together the friezes of the beams in perpendicular lines, in which are heads of capricorns and tortoises with the sail, devices of his Excellency. But the works in which he showed himself most marvellous were some festoons of fruits that are in the friezes of the beams on the under side, which are so beautiful that there is nothing better coloured or more natural to be seen, particularly because they are separated one from another by certain masks, that hold in their mouths the ligatures of the festoons, than which one would not be able to find any more varied or more bizarre; in which manner of work it may be said that Cristofano was superior to any other who has ever made it his principal and particular profession. This done, he painted some large figures on that part of the walls where there is the Birth of Venus, but after the cartoons of Vasari, and many little figures in a landscape, which were executed very well. In like manner, on the wall where there are the Loves as tiny little children, fashioning the arrows of Cupid, he painted the three Cyclopes forging thunderbolts for Jove. Over six doors he executed in fresco six large ovals with ornaments in chiaroscuro and containing scenes in the colour of bronze, which were very beautiful; and in the same hall, between the windows, he painted in colours a Mercury and a Pluto, which are likewise very beautiful."
138,178,"Work being then begun in the Chamber of the Goddess Ops, which "
139,178," is next to that described above, he painted the four Seasons in fresco on the ceiling, and, in addition to the figures, some festoons that were marvellous in their variety and beauty, for the reason that, even as those of Spring were filled with a thousand kinds of flowers, so those of Summer were painted with an infinite number of fruits and cereals, those of Autumn were of leaves and bunches of the grape, and those of Winter were of onions, turnips, radishes, carrots, parsnips, and dried leaves, not to mention that in the central picture, in which is the Car of Ops, he coloured so beautifully in oils four lions that are drawing the Car, that nothing better could be done; and, in truth, in painting animals he had no equal."
139,179,
139,179,"Then in the Chamber of Ceres, which is beside the last-named, he executed in certain angles some little boys and festoons that are beautiful to a marvel. And in the central picture, where Vasari had painted Ceres seeking for Proserpine with a lighted pine torch, upon a car drawn by two serpents, Cristofano carried many things to completion with his own hand, because Vasari was ill at that time and had left that picture, among other things, unfinished."
139,180,"Finally, when it came to decorating a terrace that is beyond the Chamber of Jove and beside that of Ops, it was decided that all the history of Juno should be painted there; and so, after all the ornamentation in stucco had been finished, with very rich carvings and various compositions of figures, wrought after the cartoons of Vasari, the same Vasari ordained that Cristofano should execute that work by himself in fresco, desiring, since it was a work to be seen from near, and of figures not higher than one braccio, that Gherardi should do something beautiful in this, which was his peculiar profession. Cristofano, then, executed in an oval on the vaulting a Marriage with Juno in the sky, and in a picture on one side Hebe, Goddess of Youth, and on the other Iris, who is pointing to the rainbow in the heavens. On the same vaulting he painted three other quadrangular pictures, two to match the others, and a larger one in a line with the oval in which is the Marriage, and in the last-named picture is Juno seated in a car drawn by peacocks. In one of the other two, which are on either side of that one, is the Goddess "
140,180," of Power, and in the other Abundance with the Cornucopia at her feet. And in two other pictures on the walls below, over the openings of two doors, are two other stories of Juno—the Transformation of Io, the daughter of the River Inachus, into a Cow, and of Callisto into a Bear."
140,181,
140,181,"During the execution of that work his Excellency conceived a very great affection for Cristofano, seeing him zealous and diligent in no ordinary manner at his work; for the morning had scarcely broken into day when Cristofano would appear at his labour, of which he had such a love, and it so delighted him, that very often he would not finish dressing before setting out. And at times, nay, frequently, it happened that in his haste he put on a pair of shoes—all such things he kept under his bed—that were not fellows, but of two kinds; and more often than not he had his cloak wrong side out, with the hood on the inside. One morning, therefore, appearing at an early hour at his work, where the Lord Duke and the Lady Duchess were standing looking at it, while preparations were being made to set out for the chase, and the ladies and others of the Court were making themselves ready, they noticed that Cristofano had as usual his cloak wrong side out and the hood inside. At which both laughing, the Duke said: ""What is your idea in always wearing your cloak inside out?"" ""I know not, my Lord,"" answered Cristofano, ""but I mean to find some day a kind of cloak that shall have neither right side nor wrong side, and shall be the same on both sides, for I have not the patience to think of wearing it in any other way, since in the morning I generally dress and go out of the house in the dark, besides that I have one eye so feeble that I can see nothing with it. But let your Excellency look at what I paint, and not at my manner of dressing."" The Duke said nothing in answer, but within a few days he caused to be made for him a cloak of the finest cloth, with the pieces sewn and drawn together in such a manner that there was no difference to be seen between outside and inside, and the collar worked with braid in the same manner both inside and out, and so also the trimming that it had round the edges. This being finished, he sent it to Cristofano by a lackey, commanding the man that he should give it to him on the part "
141,181," of the Duke. Having therefore received the cloak very early one morning, Cristofano, without making any further ceremony, tried it on and then said to the lackey: ""The Duke is a man of sense. Tell him that it suits me well."""
141,182,
141,182,"Now, since Cristofano was thus careless of his person and hated nothing more than to have to put on new clothes or to go about too tightly constrained and confined in them, Vasari, who knew this humour of his, whenever he observed that he was in need of any new clothes, used to have them made for him in secret, and then, early one morning, used to place these in his chamber and take away the old ones; and so Cristofano was forced to put on those that he found. But it was marvellous sport to stand and hear him raging with fury as he dressed himself in the new clothes. ""Look here,"" he would say, ""what devilments are these? Devil take it, can a man not live in his own way in this world, without the enemies of comfort giving themselves all this trouble?"" One morning among others, Cristofano having put on a pair of white hose, the painter Domenico Benci, who was also working in the Palace with Vasari, contrived to persuade him to go with himself, in company with other young men, to the Madonna dell'Impruneta. There they walked, danced, and enjoyed themselves all day, and in the evening, after supper, they returned home. Then Cristofano, who was tired, went off straightway to his room to sleep; but, when he set himself to take off his hose, what with their being new and his having sweated, he was not able to pull off more than one of them. Now Vasari, having gone in the evening to see how he was, found that he had fallen asleep with one leg covered and the other bare; whereupon, one servant holding his leg and the other pulling at the stocking, they contrived to draw it off, while he lay cursing clothes, Giorgio, and him who invented such fashions as—so he said—kept men bound in chains like slaves. Nay, he grumbled that he would take leave of them all and by hook or by crook return to S. Giustino, where he was allowed to live in his own way and had not all these restraints; and it was the devil's own business to pacify him."
141,183,"It pleased him to talk seldom, and he loved that others also should "
142,183," be brief in speaking, insomuch that he would have gone so far as to have men's proper names very short, like that of a slave belonging to M. Sforza, who was called ""M."" ""These,"" said Cristofano, ""are fine names, and not your Giovan Francesco and Giovanni Antonio, which take an hour's work to pronounce;"" and since he was a good fellow at heart, and said these things in his own jargon of the Borgo, it would have made the Doleful Knight himself laugh. He delighted to go on feast-days to the places where legends and printed pictures were sold, and he would stay there the whole day; and if he bought some, more often than not, while he went about looking at the others, he would leave them at some place where he had been leaning. And never, unless he was forced, would he go on horseback, although he was born from a noble family in his native place and was rich enough."
142,184,
142,184,"Finally, his brother Borgognone having died, he had to go to the Borgo; and Vasari, who had drawn much of the money of his salary and had kept it for him, said to him: ""See, I have all this money of yours, it is right that you should take it with you and make use of it in your requirements."" ""I want no money,"" answered Cristofano, ""take it for yourself. For me it is enough to have the luck to stay with you and to live and die in your company."" ""It is not my custom,"" replied Vasari, ""to profit by the labour of others. If you will not have it, I shall send it to your father Guido."" ""That you must not do,"" said Cristofano, ""for he would only waste it, as he always does."" In the end, he took the money and went off to the Borgo, but in poor health and with little contentment of mind; and after arriving there, what with his sorrow at the death of his brother, whom he had loved very dearly, and a cruel flux of the reins, he died in a few days, after receiving the full sacraments of the Church and distributing to his family and to many poor persons the money that he had brought. He declared a little before his death that it grieved him for no other reason save that he was leaving Vasari too much embarrassed by the great labours to which he had set his hand in the Palace of the Duke. Not long afterwards, his Excellency having heard of the death of Cristofano, and that with true regret, he caused a head of him to be made in marble and sent it with the underwritten "
143,184," epitaph from Florence to the Borgo, where it was placed in S. Francesco:"
143,185,
143,185,"               D. O. M.    CHRISTOPHORO GHERARDO BURGENSI       PINGENDI ARTE PRÆSTANTISS. QUOD GEORGIUS VASARIUS ARETINUS HUJUS         ARTIS FACILE PRINCEPS             IN EXORNANDO     COSMI FLORENTIN. DUCIS PALATIO       ILLIUS OPERAM QUAM MAXIME               PROBAVERIT,       PICTORES HETRUSCI POSUERE.            OBIIT A.D. MDLVI.      VIXIT AN. LVI, M. III, D. VI."
145,,
145,186,
147,,
147,186,
147,186,"The ancestors—or rather, the elders of Bartolommeo di Jacopo di Martino, the father of Jacopo da Pontormo, whose Life we are now about to write—had their origin, so some declare, in Ancisa, a township in the Upper Valdarno, famous enough because from it the ancestors of Messer Francesco Petrarca likewise derived their origin. But, whether it was from there or from some other place that his elders came, the above-named Bartolommeo, who was a Florentine, and, so I have been told, of the family of the Carrucci, is said to have been a disciple of Domenico Ghirlandajo, and, after executing many works in the Valdarno, as a painter passing able for those times, to have finally made his way to Empoli to carry out certain labours, living there and in the neighbouring places, and taking to wife at Pontormo a most virtuous girl of good condition, called Alessandra, the daughter of Pasquale di Zanobi and of his wife Monna Brigida. To this Bartolommeo, then, there was born in the year 1493 our Jacopo. But the father having died in the year 1499, the mother in the year 1504, and the grandfather in the year 1506, Jacopo was left to the care of his grandmother, Monna Brigida, who kept him for several years at Pontormo, and had him taught reading, writing, and the first rudiments of Latin grammar; and finally, at the age of thirteen, he was taken by the same guardian to Florence, and placed with the Pupilli, to the end that his small property might be safeguarded and preserved by that board, as is the custom. And after settling the boy himself in the house of one Battista, a shoemaker distantly related to him, Monna Brigida returned to Pontormo, taking with her a sister of Jacopo's. But not long after that, Monna Brigida herself having died, Jacopo was "
148,186," forced to bring that sister to Florence, and to place her in the house of a kinsman called Niccolaio, who lived in the Via de' Servi; and the girl, also, following the rest of her family, died in the year 1512, before ever she was married."
148,187,
148,187,"But to return to Jacopo; he had not been many months in Florence when he was placed by Bernardo Vettori with Leonardo da Vinci, and shortly afterwards with Mariotto Albertinelli, then with Piero di Cosimo, and finally, in the year 1512, with Andrea del Sarto, with whom, likewise, he did not stay long, for the reason that, after Jacopo had executed the cartoons of the little arch for the Servites, of which there will be an account below, it appears that Andrea never again looked favourably upon him, whatever may have been the reason. The first work, then, that Jacopo executed at that time was a little Annunciation for one his friend, a tailor; but the tailor having died before the work was finished, it remained in the hands of Jacopo, who was at that time with Mariotto, and Mariotto took pride in it, and showed it as a rare work to all who entered his workshop. Now Raffaello da Urbino, coming in those days to Florence, saw with infinite marvel the work and the lad who had done it, and prophesied of Jacopo that which was afterwards seen to come true. Not long afterwards, Mariotto having departed from Florence and gone to Viterbo to execute the panel-picture that Fra Bartolommeo had begun there, Jacopo, who was young, solitary, and melancholy, being thus left without a master, went by himself to work under Andrea del Sarto, at the very moment when Andrea had finished the stories of S. Filippo in the court of the Servites, which pleased Jacopo vastly, as did all his other works and his whole manner and design. Jacopo having then set himself to make every effort to imitate him, no long time passed before it was seen that he had made marvellous progress in drawing and colouring, insomuch that from his facility it seemed as if he had been many years in art."
148,188,"Now Andrea had finished in those days a panel-picture of the Annunciation for the Church of the Friars of S. Gallo, which is now destroyed, as has been related in his Life; and he gave the predella of that panel-picture to Jacopo to execute in oils. Jacopo painted in it a Dead "
149,188," Christ, with two little Angels who are weeping over Him and illuminating Him with two torches, and, in two round pictures at the sides, two Prophets, which were executed by him so ably, that they have the appearance of having been painted not by a mere lad but by a practised master; but it may also be, as Bronzino says, that he remembers having heard from Jacopo da Pontormo himself that Rosso likewise worked on this predella. And even as Andrea was assisted by Jacopo in executing the predella, so also was he aided by him in finishing the many pictures and works that Andrea continually had in hand."
149,189,
149,189,"In the meantime, Cardinal Giovanni de' Medici having been elected Supreme Pontiff under the title of Leo X, there were being made all over Florence by the friends and adherents of that house many escutcheons of the Pontiff, in stone, in marble, on canvas, and in fresco. Wherefore the Servite Friars, wishing to give some sign of their service and devotion to that house and Pontiff, caused the arms of Leo to be made in stone, and placed in the centre of the arch in the first portico of the Nunziata, which is on the piazza; and shortly afterwards they arranged that it should be overlaid with gold by the painter Andrea di Cosimo, and adorned with grotesques, of which he was an excellent master, and with the devices of the house of Medici, and that, in addition, on either side of it there should be painted a Faith and a Charity. But Andrea di Cosimo, knowing that he was not able to execute all these things by himself, thought of giving the two figures to some other to do; and so, having sent for Jacopo, who was then not more than nineteen years of age, he gave him those two figures to execute, although he had no little trouble to persuade him to undertake to do it, seeing that, being a mere lad, he did not wish to expose himself at the outset to such a risk, or to work in a place of so much importance. However, having taken heart, although he was not as well practised in fresco as in oil-painting, Jacopo undertook to paint those two figures. And, withdrawing—for he was still working with Andrea del Sarto—to draw the cartoons at S. Antonio by the Porta a Faenza, where he lived, in a short time he carried them to completion; which done, one day he took his master Andrea to see them. Andrea, after seeing them with infinite marvel and amazement, "
150,189," praised them vastly; but afterwards, as has been related, whether it was from envy or from some other reason, he never again looked with a kindly eye on Jacopo; nay, Jacopo going several times to his workshop, either the door was not opened to him or he was mocked at by the assistants, insomuch that he retired altogether by himself, beginning to live on the least that he could, for he was very poor, and to study with the greatest assiduity."
150,190,
150,190,"When Andrea di Cosimo, then, had finished gilding the escutcheon and all the eaves, Jacopo set to work all by himself to finish the rest; and being carried away by the desire to make a name, by his joy in working, and by nature, which had endowed him with extraordinary grace and fertility of genius, he executed that work with incredible rapidity and with such perfection as could not have been surpassed by an old, well-practised, and excellent master. Wherefore, growing in courage through this experience, and thinking that he could do a much better work, he took it into his head that he would throw to the ground all that he had done, without saying a word to anyone, and paint it all over again after another design that he had in his brain. But in the meantime the friars, having seen that the work was finished and that Jacopo came no more to his labour, sought out Andrea, and so pestered him that he resolved to uncover it. Having therefore looked for Jacopo, in order to ask him whether he wished to do any more to the work, and not finding him, for the reason that he stayed shut up over his new design and would not answer to anyone, Andrea had the screen and scaffolding removed and the work uncovered. The same evening Jacopo, having issued from his house in order to go to the Servite convent, and, when it should be night, to throw to the ground the work that he had done, and to put into execution the new design, found the scaffolding taken away and everything uncovered, and a multitude of people all around gazing at the work. Whereupon, full of fury, he sought out Andrea, and complained of his having uncovered it without his consent, going on to describe what he had in mind to do. To which Andrea answered, laughing: ""You are wrong to complain, because the work that you have done is so good that, if you had it to do again, you may take my word for it that you would "
151,190," not be able to do it better. You will not want for work, so keep these designs for another occasion."" That work, as may be seen, was of such a kind and so beautiful, what with the novelty of the manner, the sweetness in the heads of those two women, and the loveliness of the graceful and lifelike children, that it was the most beautiful work in fresco that had ever been seen up to that time; and, besides the children with the Charity, there are two others in the air holding a piece of drapery over the escutcheon of the Pope, who are so beautiful that nothing better could be done, not to mention that all the figures have very strong relief and are so executed in colouring and in every other respect that one is not able to praise them enough. And Michelagnolo Buonarroti, seeing the work one day, and reflecting that a youth of nineteen had done it, said: ""This young man, judging from what may be seen here, will become such that, if he lives and perseveres, he will exalt this art to the heavens."" This renown and fame being heard by the men of Pontormo, they sent for Jacopo, and commissioned him to execute in their stronghold, over a gate placed on the main road, an escutcheon of Pope Leo with two little boys, which was very beautiful; but already it has been little less than ruined by rain."
151,191,
151,191,"At the Carnival in the same year, all Florence being gay and full of rejoicing at the election of the above-named Leo X, many festive spectacles were ordained, and among them two of great beauty and extraordinary cost, which were given by two companies of noblemen and gentlemen of the city. One of these, which was called the Diamante,[5] had for its head the brother of the Pope, Signor Giuliano de' Medici, who had given it that name because the diamond had been a device of his father, the elder Lorenzo; and the head of the other, which had as name and device the Broncone,[6] was Signor Lorenzo, the son of Piero de' Medici, who had for his device a Broncone—that is, a dried trunk of laurel growing green again with leaves, as it were to signify that he was reviving and restoring the name of his grandfather."
151,192,"By the Company of the Diamante, then, a commission was given to M. Andrea Dazzi, who was then lecturing on Greek and Latin Letters "
152,192," at the Studio in Florence, to look to the invention of a triumphal procession; whereupon he arranged one similar to those that the Romans used to have for their triumphs, with three very beautiful cars wrought in wood, and painted with rich and beautiful art. In the first was Boyhood, with a most beautiful array of boys. In the second was Manhood, with many persons who had done great things in their manly prime. And in the third was Old Age, with many famous men who had performed great achievements in their last years. All these persons were very richly apparelled, insomuch that it was thought that nothing better could be done. The architects of these cars were Raffaello delle Vivole, Il Carota the wood-carver, the painter Andrea di Cosimo, and Andrea del Sarto; those who arranged and prepared the dresses of the figures were Ser Piero da Vinci, the father of Leonardo, and Bernardino di Giordano, both men of beautiful ingenuity; and to Jacopo da Pontormo alone it fell to paint all the three cars, wherein he executed various scenes in chiaroscuro of the Transformations of the Gods into different forms, which are now in the possession of Pietro Paolo Galeotto, an excellent goldsmith. The first car bore, written in very clear characters, the word ""Erimus,"" the second ""Sumus,"" and the third ""Fuimus""—that is, ""We shall be,"" ""We are,"" and ""We have been."" The song began, ""The years fly on...."""
152,193,
152,193,"Having seen these triumphal cars, Signor Lorenzo, the head of the Company of the Broncone, desiring that they should be surpassed, gave the charge of the whole work to Jacopo Nardi, a noble and most learned gentleman, to whom, for what he afterwards became, his native city of Florence is much indebted. This Jacopo prepared six triumphal cars, in order to double the number of those executed by the Diamante. The first, drawn by a pair of oxen decked with herbage, represented the Age of Saturn and Janus, called the Age of Gold; and on the summit of the car were Saturn with the Scythe, and Janus with the two heads and with the key of the Temple of Peace in the hand, and at his feet a figure of Fury bound, with a vast number of things around appertaining to Saturn, all executed most beautifully in different colours by the genius of Pontormo. Accompanying this car were six couples of Shepherds, "
